name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
AVENIR TELECOM,FR001400CFI7,AVT,Euronext Paris,EUR,0.0356,2025-09-04,0.0356,66006.0,2346.2554,AVT,SMART,0.0354,CLOSE_TICKER,,,,,0.0354,3.9436619718310006,TRES_FAIBLE,2025-09-04T18:45:07.687265,OK,ISIN:FR001400CFI7->AVT@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
AXA,FR0000120628,CS,Euronext Paris,EUR,39.81,2025-09-04,39.81,4295165.0,170674710.215,CS,SMART,39.33,CLOSE_TICKER,,,,,39.33,0.0998751560549292,TRES_FAIBLE,2025-09-04T18:45:08.901361,OK,ISIN:FR0000120628->CS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
AYVENS,FR0013258662,AYV,Euronext Paris,EUR,9.255,2025-09-04,9.255,192925.0,1784598.555,AYV,SMART,9.185,CLOSE_TICKER,,,,,9.185,,TRES_FAIBLE,2025-09-04T18:45:10.187398,OK,ISIN:FR0013258662->AYV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
AZELIS GROUP,BE0974400328,AZE,Euronext Brussels,EUR,12.46,2025-09-04,12.46,211302.0,2628171.285,AZE,SMART,12.34,CLOSE_TICKER,,,,,12.34,,TRES_FAIBLE,2025-09-04T18:45:11.438448,OK,ISIN:BE0974400328->AZE@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
AZERION,NL00150006Z9,AZRN,Euronext Amsterdam,EUR,1.35,2025-09-04,1.35,42792.0,56929.665,AZRN,SMART,1.35,CLOSE_TICKER,,,,,1.35,14.02214022140221,TRES_FAIBLE,2025-09-04T18:45:12.724273,OK,ISIN:NL00150006Z9->AZRN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
AZERION WARRANTS,NL00150007A0,AZRNW,Euronext Amsterdam,EUR,0.0005,2025-09-04,0.0005,333.0,0.17,AZRNW,SMART,0.001,CLOSE_TICKER,,,,,0.001,,TRES_FAIBLE,2025-09-04T18:45:13.883014,OK,ISIN:NL00150007A0->AZRNW@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
B&S Group,LU1789205884,BSGR,Euronext Amsterdam,EUR,5.9,2025-09-04,5.9,5539.0,32680.11,BSGR,SMART,5.89,CLOSE_TICKER,,,,,5.89,1.3559322033898318,TRES_FAIBLE,2025-09-04T18:45:15.092890,OK,ISIN:LU1789205884->BSGR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BAINS MER MONACO,MC0000031187,BAIN,Euronext Paris,EUR,104.5,2025-09-04,104.5,37.0,3860.5,BAIN,SMART,104.5,CLOSE_TICKER,,,,,104.5,0.47732696897374705,TRES_FAIBLE,2025-09-04T18:45:16.370064,OK,ISIN:MC0000031187->BAIN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BALYO,FR0013258399,BALYO,Euronext Paris,EUR,0.382,2025-09-04,0.382,7790.0,3023.32,BALYO,SMART,0.38,CLOSE_TICKER,,,,,0.38,,TRES_FAIBLE,2025-09-04T18:45:17.589761,OK,ISIN:FR0013258399->BALYO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BAM GROEP KON,NL0000337319,BAMNB,Euronext Amsterdam,EUR,7.52,2025-09-04,7.52,512241.0,3828700.13,BAMNB,SMART,7.36,CLOSE_TICKER,,,,,7.36,,TRES_FAIBLE,2025-09-04T18:45:18.856483,OK,ISIN:NL0000337319->BAMNB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BANIJAY GROUP,NL0015000X07,BNJ,Euronext Amsterdam,EUR,9.05,2025-09-04,9.05,856.0,7736.4,BNJ,SMART,9.0,CLOSE_TICKER,,,,,9.0,2.2222222222222143,TRES_FAIBLE,2025-09-04T18:45:20.192998,OK,ISIN:NL0015000X07->BNJ@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BANIJAY GROUP WARR,NL0015000H56,BNJW,Euronext Amsterdam,EUR,0.25,2025-09-04,0.25,163.0,40.75,BNJW,SMART,0.25,CLOSE_TICKER,,,,,0.25,,TRES_FAIBLE,2025-09-04T18:45:21.351988,OK,ISIN:NL0015000H56->BNJW@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BANIMMO A,BE0003870871,BANI,Euronext Brussels,EUR,3.14,2025-09-04,3.14,1692.0,5331.88,BANI,SMART,3.2,CLOSE_TICKER,,,,,3.2,,TRES_FAIBLE,2025-09-04T18:45:22.651138,OK,ISIN:BE0003870871->BANI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BANQUP GROUP,BE0974371032,BANQ,Euronext Brussels,EUR,3.84,2025-09-04,3.84,12380.0,48300.03,BANQ,SMART,3.9,CLOSE_TICKER,,,,,3.9,4.145077720207258,TRES_FAIBLE,2025-09-04T18:45:23.931314,OK,ISIN:BE0974371032->BANQ@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BARBARA BUI,FR0000062788,BUI,Euronext Paris,EUR,3.82,2025-09-04,3.82,50.0,191.0,BUI,SMART,3.82,CLOSE_TICKER,,,,,3.82,,TRES_FAIBLE,2025-09-04T18:45:25.198315,OK,ISIN:FR0000062788->BUI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BARCO,BE0974362940,BAR,Euronext Brussels,EUR,13.63,2025-09-04,13.63,51938.0,705592.07,BAR,SMART,13.72,CLOSE_TICKER,,,,,13.72,0.3669724770642254,TRES_FAIBLE,2025-09-04T18:45:26.481669,OK,ISIN:BE0974362940->BAR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BASIC-FIT,NL0011872650,BFIT,Euronext Amsterdam,EUR,25.0,2025-09-04,25,62436.0,1557557.87,BFIT,SMART,24.46,CLOSE_TICKER,,,,,24.46,,TRES_FAIBLE,2025-09-04T18:45:27.749687,OK,ISIN:NL0011872650->BFIT@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BASSAC,FR0004023208,BASS,Euronext Paris,EUR,53.8,2025-09-04,53.8,194.0,10334.6,BASS,SMART,52.6,CLOSE_TICKER,,,,,52.6,4.112149532710286,TRES_FAIBLE,2025-09-04T18:45:29.003819,OK,ISIN:FR0004023208->BASS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BASTIDE LE CONFORT,FR0000035370,BLC,Euronext Paris,EUR,25.5,2025-09-04,25.5,3927.0,99944.9,BLC,SMART,25.1,CLOSE_TICKER,,,,,25.1,3.9215686274509802,TRES_FAIBLE,2025-09-04T18:45:30.224544,OK,ISIN:FR0000035370->BLC@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BE SEMICONDUCTOR,NL0012866412,BESI,Euronext Amsterdam,EUR,107.15,2025-09-04,107.15,336918.0,35991377.65,BESI,SMART,105.8,CLOSE_TICKER,,,,,105.8,0.3734827264238949,TRES_FAIBLE,2025-09-04T18:45:31.494360,OK,ISIN:NL0012866412->BESI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BEKAERT,BE0974258874,BEKB,Euronext Brussels,EUR,38.0,2025-09-04,38,20158.0,766146.35,BEKB,SMART,38.0,CLOSE_TICKER,,,,,38.0,,TRES_FAIBLE,2025-09-04T18:45:32.742501,OK,ISIN:BE0974258874->BEKB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BELYSSE GROUP,BE0974314461,BELYS,Euronext Brussels,EUR,1.08,2025-09-04,1.08,67178.0,72816.75,BELYS,SMART,1.08,CLOSE_TICKER,,,,,1.08,,TRES_FAIBLE,2025-09-04T18:45:33.864109,OK,ISIN:BE0974314461->BELYS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BENETEAU,FR0000035164,BEN,Euronext Paris,EUR,8.14,2025-09-04,8.14,47250.0,382955.42,BEN,SMART,8.085,CLOSE_TICKER,,,,,8.085,,TRES_FAIBLE,2025-09-04T18:45:35.152485,OK,ISIN:FR0000035164->BEN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BEVER HOLDING,NL0000285278,BEVER,Euronext Amsterdam,EUR,2.8,2025-09-04,2.8,211.0,600.8,BEVER,SMART,2.8,CLOSE_TICKER,,,,,2.8,,TRES_FAIBLE,2025-09-04T18:45:36.397036,OK,ISIN:NL0000285278->BEVER@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIC,FR0000120966,BB,Euronext Paris,EUR,53.1,2025-09-04,53.1,18966.0,1006143.1,BB,SMART,52.0,CLOSE_TICKER,,,,,52.0,,TRES_FAIBLE,2025-09-04T18:45:37.676897,OK,ISIN:FR0000120966->BB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIGBEN INTERACTIVE,FR0000074072,BIG,Euronext Paris,EUR,1.374,2025-09-04,1.374,34937.0,47821.742,BIG,SMART,1.38,CLOSE_TICKER,,,,,1.38,24.39024390243903,TRES_FAIBLE,2025-09-04T18:45:38.885686,OK,ISIN:FR0000074072->BIG@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIOCARTIS,BE0974281132,BCART,Euronext Brussels,EUR,0.29,2025-09-04,0.29,112228.0,32628.61,BCART,SMART,0.29,CLOSE_TICKER,,,,,0.29,,TRES_FAIBLE,2025-09-04T18:45:40.191967,OK,ISIN:BE0974281132->BCART@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIOMERIEUX,FR0013280286,BIM,Euronext Paris,EUR,115.7,2025-09-04,115.7,182591.0,21149646.0,BIM,SMART,117.9,CLOSE_TICKER,,,,,117.9,0.17286084701815285,TRES_FAIBLE,2025-09-04T18:45:41.478206,OK,ISIN:FR0013280286->BIM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIOSENIC,BE0974280126,BIOS,"Euronext Brussels, Paris",EUR,0.0026,2025-09-04,0.0026,217416.0,575.2816,BIOS,SMART,0.0026,CLOSE_TICKER,,,,,0.0026,,TRES_FAIBLE,2025-09-04T18:45:42.726095,OK,ISIN:BE0974280126->BIOS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BIOTALYS,BE0974386188,BTLS,Euronext Brussels,EUR,4.25,2025-09-04,4.25,65690.0,275142.66,BTLS,SMART,4.33,CLOSE_TICKER,,,,,4.33,1.4117647058823646,TRES_FAIBLE,2025-09-04T18:45:44.003625,OK,ISIN:BE0974386188->BTLS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BLEECKER,FR0000062150,BLEE,Euronext Paris,EUR,109.0,2025-09-04,109,10.0,1090.0,BLEE,SMART,109.0,CLOSE_TICKER,,,,,109.0,,TRES_FAIBLE,2025-09-04T18:45:45.260547,OK,ISIN:FR0000062150->BLEE@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BM3EAC,KYG137071075,BACE,Euronext Amsterdam,USD,10.0,2025-09-04,10,354.0,3540.0,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BNP PARIBAS ACT.A,FR0000131104,BNP,Euronext Paris,EUR,77.56,2025-09-04,77.56,2919021.0,225417771.73,BNP,SMART,76.19,CLOSE_TICKER,,,,,76.19,0.06425496369594187,TRES_FAIBLE,2025-09-04T18:45:46.854589,OK,ISIN:FR0000131104->BNP@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BOIRON,FR0000061129,BOI,Euronext Paris,EUR,22.0,2025-09-04,22,1048.0,22914.45,BOI,SMART,21.95,CLOSE_TICKER,,,,,21.95,3.636363636363624,TRES_FAIBLE,2025-09-04T18:45:48.087563,OK,ISIN:FR0000061129->BOI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BOLLORE,FR0000039299,BOL,Euronext Paris,EUR,4.9,2025-09-04,4.9,723647.0,3547491.226,BOL,SMART,4.854,CLOSE_TICKER,,,,,4.854,,TRES_FAIBLE,2025-09-04T18:45:49.372718,OK,ISIN:FR0000039299->BOL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BONDUELLE,FR0000063935,BON,Euronext Paris,EUR,7.7,2025-09-04,7.7,3325.0,25655.77,BON,SMART,7.66,CLOSE_TICKER,,,,,7.66,0.6497725795971387,TRES_FAIBLE,2025-09-04T18:45:50.638186,OK,ISIN:FR0000063935->BON@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BOURSE DIRECT,FR0000074254,BSD,Euronext Paris,EUR,4.19,2025-09-04,4.19,2361.0,9909.23,BSD,SMART,4.2,CLOSE_TICKER,,,,,4.2,7.125890736342059,TRES_FAIBLE,2025-09-04T18:45:51.840202,OK,ISIN:FR0000074254->BSD@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BOUYGUES,FR0000120503,EN,Euronext Paris,EUR,36.22,2025-09-04,36.22,649023.0,23188215.075,EN,SMART,35.64,CLOSE_TICKER,,,,,35.64,0.38706110035941543,TRES_FAIBLE,2025-09-04T18:45:53.103624,OK,ISIN:FR0000120503->EN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BPOST,BE0974268972,BPOST,Euronext Brussels,EUR,2.065,2025-09-04,2.065,104545.0,215438.61,BPOST,SMART,2.06,CLOSE_TICKER,,,,,2.06,,TRES_FAIBLE,2025-09-04T18:45:54.327371,OK,ISIN:BE0974268972->BPOST@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BQUE NAT. BELGIQUE,BE0003008019,BNB,Euronext Brussels,EUR,450.0,2025-09-04,450,78.0,35537.0,BNB,SMART,465.0,CLOSE_TICKER,,,,,465.0,4.444444444444445,TRES_FAIBLE,2025-09-04T18:45:55.550433,OK,ISIN:BE0003008019->BNB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BREDERODE,LU1068091351,BREB,Euronext Brussels,EUR,111.0,2025-09-04,111,3090.0,342505.8,BREB,SMART,110.0,CLOSE_TICKER,,,,,110.0,,TRES_FAIBLE,2025-09-04T18:45:56.788791,OK,ISIN:LU1068091351->BREB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BRUNEL INTERNAT,NL0010776944,BRNL,Euronext Amsterdam,EUR,8.31,2025-09-04,8.31,92441.0,765728.45,BRNL,SMART,8.31,CLOSE_TICKER,,,,,8.31,0.3612281757977259,TRES_FAIBLE,2025-09-04T18:45:57.901625,OK,ISIN:NL0010776944->BRNL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BUREAU VERITAS,FR0006174348,BVI,Euronext Paris,EUR,26.08,2025-09-04,26.08,678515.0,17690077.38,BVI,SMART,25.78,CLOSE_TICKER,,,,,25.78,0.5370157268891468,TRES_FAIBLE,2025-09-04T18:45:59.153631,OK,ISIN:FR0006174348->BVI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
BURELLE,FR0000061137,BUR,Euronext Paris,EUR,385.0,2025-09-04,385,69.0,26628.0,BUR1,SMART,382.0,CLOSE_TICKER,,,,,382.0,,TRES_FAIBLE,2025-09-04T18:46:00.434286,OK,ISIN:FR0000061137->BUR1@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CA TOULOUSE 31 CCI,FR0000045544,CAT31,Euronext Paris,EUR,116.0,2025-09-04,116,1203.0,137134.74,CAT31,SMART,115.0,CLOSE_TICKER,,,,,115.0,,TRES_FAIBLE,2025-09-04T18:46:01.654215,OK,ISIN:FR0000045544->CAT31@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CABKA,NL00150000S7,CABKA,Euronext Amsterdam,EUR,1.75,2025-09-04,1.75,5782.0,10115.305,CABKA,SMART,1.75,CLOSE_TICKER,,,,,1.75,4.571428571428576,TRES_FAIBLE,2025-09-04T18:46:02.916114,OK,ISIN:NL00150000S7->CABKA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CABKA DSC2 TS,NL00150002R5,DSC2S,Euronext Amsterdam,EUR,0.01,2025-09-04,-,,,DSC2S,SMART,0.01,CLOSE_TICKER,,,,,0.01,,TRES_FAIBLE,2025-09-04T18:46:03.984836,OK,ISIN:NL00150002R5->DSC2S@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CABKA EUR 12W,NL00150000U3,DSCW2,Euronext Amsterdam,EUR,0.0025,2025-09-04,0.0025,25.0,0.06,DSCW2,SMART,0.003,CLOSE_TICKER,,,,,0.003,,TRES_FAIBLE,2025-09-04T18:46:05.153550,OK,ISIN:NL00150000U3->DSCW2@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CABKA EUR 13W,NL00150000V1,DSCW3,Euronext Amsterdam,EUR,0.0015,2025-09-04,0.0015,25.0,0.04,DSCW3,SMART,0.002,CLOSE_TICKER,,,,,0.002,,TRES_FAIBLE,2025-09-04T18:46:06.320062,OK,ISIN:NL00150000V1->DSCW3@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CAMBODGE NOM.,FR001400SUB7,CBDG,Euronext Paris,EUR,97.0,2025-09-04,97,104.0,10088.0,CBDG,SMART,97.0,CLOSE_TICKER,,,,,97.0,,TRES_FAIBLE,2025-09-04T18:46:07.586659,OK,ISIN:FR001400SUB7->CBDG@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CAMPINE,BE0003825420,CAMB,Euronext Brussels,EUR,250.0,2025-09-04,250,1914.0,470420.0,CAMB,SMART,240.0,CLOSE_TICKER,,,,,240.0,,TRES_FAIBLE,2025-09-04T18:46:08.819325,OK,ISIN:BE0003825420->CAMB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CAPGEMINI,FR0000125338,CAP,Euronext Paris,EUR,122.15,2025-09-04,122.15,425230.0,51987560.75,CAP,SMART,121.7,CLOSE_TICKER,,,,,121.7,0.163532297628784,TRES_FAIBLE,2025-09-04T18:46:10.117577,OK,ISIN:FR0000125338->CAP@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CARE PROPERTY INV.,BE0974273055,CPINV,Euronext Brussels,EUR,12.3,2025-09-04,12.3,53196.0,657694.46,CPINV,SMART,12.4,CLOSE_TICKER,,,,,12.4,4.878048780487801,TRES_FAIBLE,2025-09-04T18:46:11.232614,OK,ISIN:BE0974273055->CPINV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CARMILA,FR0010828137,CARM,Euronext Paris,EUR,16.8,2025-09-04,16.8,87323.0,1471076.8,CARM,SMART,16.74,CLOSE_TICKER,,,,,16.74,,TRES_FAIBLE,2025-09-04T18:46:12.501204,OK,ISIN:FR0010828137->CARM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CARREFOUR,FR0000120172,CA,Euronext Paris,EUR,12.365,2025-09-04,12.365,2197267.0,27181475.515,CA,SMART,12.22,CLOSE_TICKER,,,,,12.22,,TRES_FAIBLE,2025-09-04T18:46:13.717586,OK,ISIN:FR0000120172->CA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CASINO BSA1,FR001400OJ72,COBS1,Euronext Paris,EUR,0.0155,2025-09-04,-,,,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CASINO BSA3,FR001400OJ98,COBS3,Euronext Paris,EUR,0.0005,2025-09-04,0.0005,800000.0,400.0,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CASINO GUICHARD,FR001400OKR3,CO,Euronext Paris,EUR,0.536,2025-09-04,0.536,727687.0,392226.4395,CO,SMART,0.529,CLOSE_TICKER,,,,,0.529,1.8656716417910464,TRES_FAIBLE,2025-09-04T18:46:16.311040,OK,ISIN:FR001400OKR3->CO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CBO TERRITORIA,FR0010193979,CBOT,Euronext Paris,EUR,3.61,2025-09-04,3.61,5537.0,20009.85,CBOT,SMART,3.62,CLOSE_TICKER,,,,,3.62,4.689655172413791,TRES_FAIBLE,2025-09-04T18:46:17.518471,OK,ISIN:FR0010193979->CBOT@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CELYAD ONCOLOGY,BE0974260896,CYAD,"Euronext Brussels, Paris",EUR,0.309,2025-09-04,0.309,23447.0,7148.796,CYAD,SMART,0.31,CLOSE_TICKER,,,,,0.31,,TRES_FAIBLE,2025-09-04T18:46:18.779769,OK,ISIN:BE0974260896->CYAD@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CENERGY,BE0974303357,CENER,Euronext Brussels,EUR,10.58,2025-09-04,10.58,3378.0,35792.46,CENER,SMART,10.56,CLOSE_TICKER,,,,,10.56,,TRES_FAIBLE,2025-09-04T18:46:19.998482,OK,ISIN:BE0974303357->CENER@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CFE,BE0003883031,CFEB,Euronext Brussels,EUR,8.92,2025-09-04,8.92,3029.0,26196.28,CFEB,SMART,8.74,CLOSE_TICKER,,,,,8.74,2.911534154535272,TRES_FAIBLE,2025-09-04T18:46:21.242712,OK,ISIN:BE0003883031->CFEB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CFI,FR0000037475,CFI,Euronext Paris,EUR,2.54,2025-09-04,2.54,840.0,2133.6,CFI,SMART,2.2,CLOSE_TICKER,,,,,2.2,,TRES_FAIBLE,2025-09-04T18:46:22.464451,OK,ISIN:FR0000037475->CFI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,7.0,2025-09-04,7,2.0,14.0,CHSR1,SMART,7.0,CLOSE_TICKER,,,,,7.0,,TRES_FAIBLE,2025-09-04T18:46:23.727917,OK,ISIN:FR0000060907->CHSR1@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,477.4,2025-09-04,477.4,4620.0,2232756.5,CDI,SMART,497.4,CLOSE_TICKER,,,,,497.4,0.1675041876046925,TRES_FAIBLE,2025-09-04T18:46:24.943919,OK,ISIN:FR0000130403->CDI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,259.0,2025-09-04,259,283.0,73160.0,COMB,SMART,252.0,CLOSE_TICKER,,,,,252.0,3.088803088803089,TRES_FAIBLE,2025-09-04T18:46:26.196826,OK,ISIN:BE0003592038->COMB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CIECHARGEURSINVEST,FR0000130692,CRI,Euronext Paris,EUR,11.5,2025-09-04,11.5,3671.0,42264.66,CRI,SMART,11.5,CLOSE_TICKER,,,,,11.5,4.699738903394248,TRES_FAIBLE,2025-09-04T18:46:27.434343,OK,ISIN:FR0000130692->CRI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,1.62,2025-09-04,1.62,43919.0,71368.71,CLA,SMART,1.624,CLOSE_TICKER,,,,,1.624,6.633906633906626,TRES_FAIBLE,2025-09-04T18:46:28.653611,OK,ISIN:FR0013426004->CLA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CLARIANE,FR0010386334,CLARI,Euronext Paris,EUR,3.998,2025-09-04,3.998,421552.0,1685166.61,CLARI,SMART,3.972,CLOSE_TICKER,,,,,3.972,0.4503377533149922,TRES_FAIBLE,2025-09-04T18:46:29.918848,OK,ISIN:FR0010386334->CLARI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,4.63,2025-09-04,4.63,51910.0,243208.035,CMCOM,SMART,4.51,CLOSE_TICKER,,,,,4.51,0.8639308855291582,TRES_FAIBLE,2025-09-04T18:46:31.169447,OK,ISIN:NL0012747059->CMCOM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CMB.TECH,BE0003816338,CMBT,Euronext Brussels,EUR,7.84,2025-09-04,7.84,476260.0,3746191.82,CMBT,SMART,7.53,CLOSE_TICKER,,,,,7.53,,TRES_FAIBLE,2025-09-04T18:46:32.384694,OK,ISIN:BE0003816338->CMBT@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
Coca-ColaEuropacif,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,75.0,2025-09-04,75,16587.0,1242641.2,CCEP,SMART,74.0,CLOSE_TICKER,,,,,74.0,,TRES_FAIBLE,2025-09-04T18:46:33.547288,OK,ISIN:GB00BDCPN049->CCEP@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COFACE,FR0010667147,COFA,Euronext Paris,EUR,15.6,2025-09-04,15.6,119662.0,1860457.57,COFA,SMART,15.4,CLOSE_TICKER,,,,,15.4,0.38486209108402003,TRES_FAIBLE,2025-09-04T18:46:34.822902,OK,ISIN:FR0010667147->COFA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,73.9,2025-09-04,73.9,28306.0,2096281.35,COFB,SMART,74.85,CLOSE_TICKER,,,,,74.85,,TRES_FAIBLE,2025-09-04T18:46:36.038429,OK,ISIN:BE0003593044->COFB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COHERIS,FR0004031763,COH,Euronext Paris,EUR,8.7,2025-09-04,8.7,300.0,2614.0,COH1,SMART,8.6,CLOSE_TICKER,,,,,8.6,,TRES_FAIBLE,2025-09-04T18:46:37.259342,OK,ISIN:FR0004031763->COH1@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,38.14,2025-09-04,38.14,27650.0,1053933.12,COLR,SMART,37.62,CLOSE_TICKER,,,,,37.62,,TRES_FAIBLE,2025-09-04T18:46:38.515559,OK,ISIN:BE0974256852->COLR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COMPAGNIE ODET,FR0000062234,ODET,Euronext Paris,EUR,1418.0,2025-09-04,1418,219.0,310882.0,ODET,SMART,1422.0,CLOSE_TICKER,,,,,1422.0,,TRES_FAIBLE,2025-09-04T18:46:39.725272,OK,ISIN:FR0000062234->ODET@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CORBION,NL0010583399,CRBN,Euronext Amsterdam,EUR,17.51,2025-09-04,17.51,104468.0,1820370.1,CRBN,SMART,17.16,CLOSE_TICKER,,,,,17.16,,TRES_FAIBLE,2025-09-04T18:46:40.988082,OK,ISIN:NL0010583399->CRBN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COTY,US2220702037,COTY,Euronext Paris,EUR,3.7465,2025-09-04,3.7465,6272.0,23453.033,CO3A,SMART,3.647,CLOSE_TICKER,,,,,3.647,0.7182058405040983,TRES_FAIBLE,2025-09-04T18:46:42.268894,OK,ISIN:US2220702037->CO3A@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COURTOIS,FR0000065393,COUR,Euronext Paris,EUR,121.0,2025-09-04,121,1.0,121.0,COUR,SMART,121.0,CLOSE_TICKER,,,,,121.0,,TRES_FAIBLE,2025-09-04T18:46:43.490636,OK,ISIN:FR0000065393->COUR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
