name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_price,ibkr_status,ibkr_method,ibkr_liquidite,ibkr_spread_pct,ibkr_volume,ibkr_bid,ibkr_ask,ibkr_last,ibkr_close
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,7.0,2025-09-10,7.0,2.0,14.0,,NO_HIST_DATA,CACHE,,,,,,,
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,469.6,2025-09-10,469.6,4790.0,2254030.1,469.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,261.0,2025-09-10,261.0,717.0,187397.5,261.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIECHARGEURSINVEST,FR0000130692,CRI,Euronext Paris,EUR,11.36,2025-09-10,11.36,11900.0,135017.5,11.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,1.758,2025-09-10,1.758,115505.0,196707.46,1.758,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARIANE,FR0010386334,CLARI,Euronext Paris,EUR,4.012,2025-09-10,4.012,518502.0,2094123.858,4.012,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,4.555,2025-09-10,4.555,97891.0,446117.4,4.554,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CMB.TECH,BE0003816338,CMBT,Euronext Brussels,EUR,8.15,2025-09-10,8.15,163693.0,1344006.92,8.15,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
Coca-ColaEuropacif,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,76.0,2025-09-10,76.0,20425.0,1565600.1,76.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFACE,FR0010667147,COFA,Euronext Paris,EUR,15.6,2025-09-10,15.6,132128.0,2059586.54,15.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,72.9,2025-09-10,72.9,42712.0,3119115.9,72.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COHERIS,FR0004031763,COH,Euronext Paris,EUR,9.08,2025-09-10,9.08,4101.0,36686.16,,NO_HIST_DATA,CACHE,,,,,,,
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,37.32,2025-09-10,37.32,41676.0,1568051.35,37.32,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COMPAGNIE ODET,FR0000062234,ODET,Euronext Paris,EUR,1450.0,2025-09-10,1450.0,112.0,162566.0,1450.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CORBION,NL0010583399,CRBN,Euronext Amsterdam,EUR,17.17,2025-09-10,17.17,107739.0,1869623.55,17.17,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COTY,US2220702037,COTY,Euronext Paris,EUR,3.57,2025-09-10,3.57,93.0,332.01,4.09,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COURTOIS,FR0000065393,COUR,Euronext Paris,EUR,121.0,2025-09-10,121.0,1.0,121.0,,NO_HIST_DATA,CACHE,,,,,,,
COVIVIO,FR0000064578,COV,Euronext Paris,EUR,56.05,2025-09-10,56.05,128534.0,7208696.8,56.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COVIVIO HOTELS,FR0000060303,COVH,Euronext Paris,EUR,24.5,2025-09-10,24.5,1093.0,26400.5,24.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,140.0,2025-09-10,140.0,1059.0,148687.32,140.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,141.0,2025-09-10,141.0,1079.0,151067.76,141.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM BRIE PIC2CCI,FR0010483768,CRBP2,Euronext Paris,EUR,27.135,2025-09-10,27.135,4013.0,109102.12,27.136,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,105.52,2025-09-10,105.52,563.0,59640.24,105.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,80.0,2025-09-10,80.0,94.0,7525.36,80.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,92.9,2025-09-10,92.9,399.0,37201.56,92.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,105.0,2025-09-10,105.0,163.0,17069.6,105.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORD CCI,FR0000185514,CNDF,Euronext Paris,EUR,23.0,2025-09-10,23.0,19285.0,443483.275,23.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,126.0,2025-09-10,126.0,377.0,47630.5,126.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,88.2,2025-09-10,88.2,1300.0,115566.86,52.65,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,189.74,2025-09-10,189.74,252.0,47825.18,189.74,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,118.48,2025-09-10,118.48,590.0,69332.82,118.48,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CREDIT AGRICOLE,FR0000045072,ACA,Euronext Paris,EUR,16.3,2025-09-10,16.3,4814595.0,78415197.0425,16.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRESCENT,BE0003836534,OPTI,Euronext Brussels,EUR,0.006,2025-09-10,0.006,12179674.0,74651.9654,0.006,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,10.1,2025-09-10,10.1,10.0,101.0,10.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTAC,NL0000345577,CTAC,Euronext Amsterdam,EUR,3.33,2025-09-10,3.33,869.0,2896.37,3.33,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTP,NL00150006R6,CTPNV,Euronext Amsterdam,EUR,17.9,2025-09-10,17.9,68405.0,1227527.98,17.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CUMULEX,BE0003463685,CLEX,Euronext Brussels,EUR,0.755,2025-09-10,0.755,40.0,30.2,0.756,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CVC CAPITAL,JE00BRX98089,CVC,Euronext Amsterdam,EUR,15.29,2025-09-10,15.29,692321.0,10600112.1,15.29,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
D'IETEREN GROUP,BE0974259880,DIE,Euronext Brussels,EUR,165.9,2025-09-10,165.9,56900.0,9450949.7,165.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DANONE,FR0000120644,BN,Euronext Paris,EUR,74.3,2025-09-10,74.3,707987.0,52628821.44,74.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT AVIATION,FR0014004L86,AM,Euronext Paris,EUR,278.6,2025-09-10,278.6,46374.0,12914660.8,278.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT SYSTEMES,FR0014003TT8,DSY,Euronext Paris,EUR,27.36,2025-09-10,27.36,1849027.0,50861216.7,27.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,1.578,2025-09-10,1.578,309790.0,488350.83,1.578,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,2.085,2025-09-10,2.085,35648.0,74394.0625,2.084,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER,FR001400AYG6,DEEZR,Euronext Paris,EUR,1.17,2025-09-10,1.17,22861.0,26558.67,1.17,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER WARRANTS,FR0014004JF6,DEEZW,Euronext Paris,EUR,0.0005,2025-09-10,0.0005,2.0,0.0,,NOT_FOUND,NOT_FOUND,,,,,,,
DEKUPLE,FR0000062978,DKUPL,Euronext Paris,EUR,25.6,2025-09-10,25.6,2856.0,73221.7,25.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEME GROUP,BE0974413453,DEME,Euronext Brussels,EUR,124.8,2025-09-10,124.8,8720.0,1087643.0,124.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,5.07,2025-09-10,5.07,267425.0,1358925.5725,5.07,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.61,2025-09-10,0.61,6386.0,3883.958,0.61,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,111.0,2025-09-10,111.0,3.0,333.0,,NO_HIST_DATA,CACHE,,,,,,,
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,214.0,2025-09-10,214.0,5.0,1070.0,,NO_HIST_DATA,CACHE,,,,,,,
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,955.0,2025-09-10,955.0,5.0,4775.0,956.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DSM FIRMENICH AG,CH1216478797,DSFIR,Euronext Amsterdam,EUR,80.14,2025-09-10,80.14,471927.0,38051568.6,80.14,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EAGLEFOOTBALLGROUP,FR0010428771,EFG,Euronext Paris,EUR,1.9,2025-09-10,1.9,55.0,104.485,1.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.433,2025-09-10,0.433,3596.0,1557.548,0.433,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EBUSCO HOLDING,NL0015002AG2,EBUS,Euronext Amsterdam,EUR,0.288,2025-09-10,0.288,630881.0,185875.698,0.288,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.724,2025-09-10,1.724,35621.0,60896.57,1.724,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,22.2,2025-09-10,22.2,1023282.0,22829339.725,22.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,111.0,2025-09-10,111.0,153454.0,17010849.55,111.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,3.155,2025-09-10,3.155,19539.0,61610.705,3.156,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,6.4,2025-09-10,6.4,16918.0,109427.0,6.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,152.0,2025-09-10,152.0,527.0,79991.5,152.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,2.9,2025-09-10,2.9,1030.0,2987.0,2.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,95.0,2025-09-10,95.0,69379.0,6580807.8,95.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.462,2025-09-10,2.462,283358.0,701116.5,2.462,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.96,2025-09-10,23.96,216780.0,5192183.54,23.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,11.61,2025-09-10,11.61,388379.0,4475552.165,11.61,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,12.58,2025-09-10,12.58,3900.0,49191.362,12.58,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.93,2025-09-10,17.93,3066468.0,54918887.9275,17.93,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.2,2025-09-10,7.2,91831.0,674100.54,7.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,45.3,2025-09-10,45.3,16566.0,752808.675,45.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,47.92,2025-09-10,47.92,40703.0,1943152.66,47.92,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,265.1,2025-09-10,265.1,569617.0,151472852.2,265.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSO,FR0000120669,ES,Euronext Paris,EUR,98.1,2025-09-10,98.1,5970.0,590317.5,98.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-09-10,0.192,10.0,1.92,0.192,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,53.9,2025-09-10,53.9,105118.0,5683216.25,53.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,2.86,2025-09-10,2.86,71592.0,209036.97,2.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,10.0,2025-09-10,10.0,4687.0,43250.65,,NO_HIST_DATA,CACHE,,,,,,,
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,25.95,2025-09-10,25.95,73257.0,1901173.9,25.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,62.94,2025-09-10,62.94,273601.0,17267084.71,62.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,136.6,2025-09-10,136.6,116563.0,15991024.35,136.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,2.935,2025-09-10,2.935,1313462.0,3860119.345,2.936,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-09-10,0.33,17001.0,5762.1,0.33,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,34.2,2025-09-10,34.2,19723.0,670386.4,34.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,110.0,2025-09-10,110.0,65474.0,7078125.5,110.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,37.8,2025-09-10,37.8,171.0,6463.2,37.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.9,2025-09-10,9.9,1001.0,9850.55,,NO_HIST_DATA,CACHE,,,,,,,
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,83.4,2025-09-10,83.4,162785.0,13547868.475,83.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,40.75,2025-09-10,40.75,111655.0,4476927.75,40.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,191.0,2025-09-10,191.0,87.0,16607.0,191.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,20.7,2025-09-10,20.7,37660.0,784217.45,20.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,20.7,2025-09-10,20.7,7018.0,145748.65,20.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,28.16,2025-09-10,28.16,200722.0,5658643.34,28.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1570.0,2025-09-10,1570.0,2.0,3140.0,1570.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.49,2025-09-10,8.49,30726.0,261514.8,8.49,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERROVIAL,NL0015001FS8,FER,Euronext Amsterdam,EUR,47.76,2025-09-10,47.76,1461.0,69864.76,47.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,26.6,2025-09-10,26.6,1.0,26.6,26.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,170.0,2025-09-10,170.0,1.0,170.0,170.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,9.5,2025-09-10,9.5,16266.0,154228.98,9.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,13.5,2025-09-10,13.5,993.0,13405.5,,NO_HIST_DATA,CACHE,,,,,,,
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.19,2025-09-10,0.19,425.0,80.75,0.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.116,2025-09-10,0.116,881.0,112.349,0.116,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,675.0,2025-09-10,675.0,23.0,15525.0,676.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLOW TRADERS,BMG3602E1084,FLOW,Euronext Amsterdam,EUR,24.92,2025-09-10,24.92,78647.0,1964534.88,24.92,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,20.4,2025-09-10,20.4,1210.0,24498.2,20.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,28.6,2025-09-10,28.6,26571.0,760391.45,28.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,0.3,2025-09-10,0.3,1.0,0.3,0.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,32.8,2025-09-10,32.8,163.0,5335.2,32.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,73.0,2025-09-10,73.0,13.0,949.0,73.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,9.85,2025-09-10,9.85,44.0,433.4,9.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,745.0,2025-09-10,745.0,1.0,745.0,,NO_HIST_DATA,CACHE,,,,,,,
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,4.34,2025-09-10,4.34,87137.0,382075.69,4.34,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORSEE POWER,FR0014005SB3,FORSE,Euronext Paris,EUR,0.3905,2025-09-10,0.3905,17294.0,6757.6565,0.3906,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORVIA,FR0000121147,FRVIA,Euronext Paris,EUR,11.165,2025-09-10,11.165,566479.0,6293910.125,11.166,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,1.74,2025-09-10,1.74,4569.0,7887.3,1.74,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FRANCAISE ENERGIE,FR0013030152,FDE,Euronext Paris,EUR,26.8,2025-09-10,26.8,4593.0,124780.675,26.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FREY,FR0010588079,FREY,Euronext Paris,EUR,29.2,2025-09-10,29.2,296.0,8682.4,29.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FSDV,FR0000031973,FSDV,Euronext Paris,EUR,15.9,2025-09-10,15.9,7.0,111.3,15.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FUGRO,NL00150003E1,FUR,Euronext Amsterdam,EUR,10.6,2025-09-10,10.6,2182365.0,23344266.665,10.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,27.7,2025-09-10,27.7,42424.0,1178171.04,27.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,79.5,2025-09-10,79.5,30.0,2347.0,,NO_HIST_DATA,CACHE,,,,,,,
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,75.6,2025-09-10,75.6,68797.0,5212734.9,75.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,85.0,2025-09-10,85.0,1.0,85.0,85.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GECINA,FR0010040865,GFC,Euronext Paris,EUR,83.65,2025-09-10,83.65,195037.0,16350870.4,83.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,0.031,2025-09-10,0.031,24712.0,747.6992,0.031,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,3.538,2025-09-10,3.538,113764.0,403629.236,3.538,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,0.1536,2025-09-10,0.1536,16338.0,2489.3632,0.1536,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,15.7,2025-09-10,15.7,441121.0,6918672.84,15.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIG,GG00BMB5XZ39,CABLE,Euronext Amsterdam,GBP,4.1,2025-09-10,4.1,100.0,410.0,32.89,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,44.85,2025-09-10,44.85,30048.0,1353299.25,44.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,30.0,2025-09-10,30.0,19532.0,586022.3,30.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,59.0,2025-09-10,59.0,114.0,6696.4,59.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,20.0,2025-09-10,20.0,543.0,10865.2,20.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,60.4,2025-09-10,60.4,346.0,20924.2,60.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.16,2025-09-10,1.16,11.0,12.76,1.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,19.75,2025-09-10,19.75,7495.0,146371.95,19.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,2.34,2025-09-10,2.34,1554.0,3626.21,2.34,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GTT,FR0011726835,GTT,Euronext Paris,EUR,153.0,2025-09-10,153.0,63701.0,9745238.5,153.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,19.4,2025-09-10,19.4,4452.0,87673.0,19.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,5.4,2025-09-10,5.4,1825.0,9831.22,5.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,144.6,2025-09-10,144.6,35745.0,5152549.7,144.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,2.35,2025-09-10,2.35,51516.0,124418.8,2.35,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAVAS,NL0015002AH0,HAVAS,Euronext Amsterdam,EUR,1.504,2025-09-10,1.504,831721.0,1256000.7575,1.504,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
