symbol_1,symbol_2,correlation
ATE,CABLE,1.0000000000000064
BAMNB,CABLE,1.0000000000000064
AFMBS,SOLB,1.0000000000000064
BON,COBS3,1.0000000000000064
CHSR,FORE,1.0000000000000064
AVTRI,RI,1.0000000000000064
AFMBS,ALO,1.0000000000000064
AALB,CABLE,1.0000000000000064
AGS,CABLE,1.0000000000000064
APAM,CABLE,1.0000000000000064
ABEO,CABLE,1.0000000000000062
AKE,CABLE,1.0000000000000062
BEKB,CABLE,1.0000000000000062
ACA,CABLE,1.0000000000000062
ARCAD,CABLE,1.0000000000000062
BNP,CABLE,1.0000000000000062
ADYEN,CABLE,1.0000000000000062
ABVX,AVTRI,1.0000000000000062
BESI,CABLE,1.0000000000000062
ARGX,CABLE,1.0000000000000062
ACOMO,CABLE,1.0000000000000062
ABN,CABLE,1.0000000000000062
AFMBS,CABLE,1.0000000000000062
ASCE,CABLE,1.0000000000000062
BAR,CABLE,1.0000000000000062
BAIN,CABLE,1.0000000000000062
AC,CABLE,1.0000000000000062
AMUN,CABLE,1.0000000000000062
BUR,CABLE,1.0000000000000062
BEN,CABLE,1.0000000000000062
AFME,CABLE,1.0000000000000062
ACAN,CABLE,1.0000000000000062
AZE,CABLE,1.0000000000000062
AKZA,CABLE,1.0000000000000062
AM,CABLE,1.0000000000000062
ACKB,CABLE,1.0000000000000062
AVT,CABLE,1.0000000000000062
CABLE,MELE,1.000000000000006
COBS3,DEME,1.0000000000000058
CABLE,NRO,1.0000000000000058
COBS3,IDIP,1.0000000000000058
CEN,COBS3,1.0000000000000058
ABVX,COBS3,1.0000000000000058
AFMBS,IMDA,1.0000000000000058
AVTRI,DEME,1.0000000000000056
COBS3,THEP,1.0000000000000056
AFMBS,CENER,1.0000000000000056
AVTRI,IDIP,1.0000000000000056
AFMBS,BOI,1.0000000000000053
AFMBS,ELI,1.000000000000005
AGFB,CGM,1.000000000000005
AVTRI,THEP,1.000000000000005
AFMBS,EAPI,1.000000000000005
CABLE,VIO,1.0000000000000049
COBS3,HDF,1.0000000000000047
AFMBS,ANTIN,1.0000000000000047
ABLD,AFMBS,1.0000000000000047
AFMBS,KBC,1.0000000000000047
BAR,CGM,1.0000000000000047
AZRNW,IDIP,1.0000000000000044
CGM,ELI,1.0000000000000044
MBWS,TFG,1.0000000000000044
SLIGR,TFG,1.0000000000000044
GREEN,OR,1.0000000000000044
COBS3,LAT,1.0000000000000044
COBS3,IPH,1.0000000000000044
QFG,TFG,1.0000000000000044
COBS3,DEEZR,1.0000000000000044
AFMBS,DG,1.0000000000000042
CLARI,COBS3,1.0000000000000042
AFMBS,LSS,1.0000000000000042
BTLS,CABLE,1.0000000000000042
AVTRI,DEEZR,1.000000000000004
CGM,VIO,1.000000000000004
AFMBS,ASM,1.000000000000004
COBS3,SIP,1.000000000000004
AVTRI,HDF,1.000000000000004
AVTRI,IPH,1.000000000000004
CABLE,EC,1.000000000000004
CGM,REN,1.000000000000004
AVTRI,LAT,1.000000000000004
AFMBS,NEDAP,1.000000000000004
CGM,DIE,1.0000000000000038
CENER,CGM,1.0000000000000036
AFMBS,VVY,1.0000000000000036
AFMBS,ASML,1.0000000000000036
AVTRI,SIP,1.0000000000000036
COBS3,VACBS,1.0000000000000033
OPTI,PAY,1.000000000000003
AFMBS,FRVIA,1.000000000000003
CGM,GREEN,1.000000000000003
AVTRI,VACBS,1.000000000000003
AMG,CABLE,1.000000000000003
AFMBS,AMG,1.000000000000003
CABLE,WEHB,1.0000000000000029
AZRNW,PERR,1.0000000000000029
AGFB,AVTRI,1.0000000000000029
ASML,CABLE,1.0000000000000029
AFMBS,INPST,1.0000000000000027
COBS3,NYR,1.0000000000000027
AGFB,COBS3,1.0000000000000027
AFMBS,XFAB,1.0000000000000024
AAA,AVTRI,1.0000000000000024
COBS3,PHARM,1.0000000000000024
AFMBS,FOU,1.0000000000000024
AVTRI,NYR,1.0000000000000024
AFMBS,KENDR,1.0000000000000024
AAA,COBS3,1.0000000000000022
ATEB,AVTRI,1.0000000000000022
AVTRI,BIG,1.0000000000000022
AVTRI,PHARM,1.000000000000002
ASM,CABLE,1.000000000000002
AFMBS,BTLS,1.000000000000002
AFMBS,SEFER,1.000000000000002
FFARM,GREEN,1.000000000000002
AZRNW,VACBS,1.000000000000002
ATEB,COBS3,1.000000000000002
BN,TFG,1.000000000000002
FFARM,SGRO,1.000000000000002
AFMBS,SU,1.000000000000002
ADOC,AVTRI,1.000000000000002
ANTIN,CABLE,1.0000000000000018
COBS3,VLA,1.0000000000000018
CABLE,FII,1.0000000000000016
AVTRI,VLA,1.0000000000000016
SGRO,TITAN,1.0000000000000016
CGM,GLPG,1.0000000000000016
ADOC,COBS3,1.0000000000000016
GREEN,TITAN,1.0000000000000016
AVTRI,BIM,1.0000000000000013
COBS3,MAAT,1.0000000000000013
COBS3,SOF,1.0000000000000013
CABLE,VIV,1.000000000000001
CABLE,VAN,1.000000000000001
BOI,CABLE,1.000000000000001
CABLE,CNDF,1.000000000000001
AVTRI,MAAT,1.0000000000000009
AVTRI,SOF,1.0000000000000009
ABNX,AVTRI,1.0000000000000009
CRAP,GREEN,1.0000000000000009
CABLE,MRN,1.0000000000000007
NACON,TFG,1.0000000000000007
AVTRI,BELYS,1.0000000000000007
PORF,TAYN,1.0000000000000004
ALFEN,AVTRI,1.0000000000000004
AZRNW,DSCW2,1.0000000000000004
ATEME,AVTRI,1.0000000000000004
COBS3,DSCW2,1.0000000000000004
ATO,AVTRI,1.0000000000000004
ATEME,AZRNW,1.0000000000000004
ACCB,AVTRI,1.0000000000000004
ARTE,AVTRI,1.0000000000000004
AZRNW,TAYN,1.0000000000000004
AGN,AVTRI,1.0000000000000004
CABLE,SOLB,1.0000000000000004
MCC,TAYN,1.0000000000000004
ALX,AVTRI,1.0000000000000004
ABNX,COBS3,1.0000000000000004
ARTO,VACBS,1.0000000000000004
AFMBS,ARGX,1.0000000000000002
ARTO,TVRB,1.0000000000000002
CGM,NSE,1.0000000000000002
CV,DSCW2,1.0000000000000002
AVTRI,DSCW2,1.0000000000000002
AFMBS,THEON,1.0000000000000002
ALLFG,AVTRI,1.0000000000000002
AD,AVTRI,1.0000000000000002
DISL,VALUE,1.0
BNB,COBS3,1.0
AFMBS,ML,1.0
BNJ,COBS3,1.0
AZRNW,BNJ,1.0
AFMBS,RECT,1.0
AFMBS,REN,1.0
AFMBS,RF,1.0
AFMBS,KIN,1.0
AFMBS,PUB,1.0
AFMBS,KBCA,1.0
CLA,COBS3,1.0
AFMBS,HWK,1.0
AFMBS,NYXH,1.0
AFMBS,LVIDE,1.0
AFMBS,LBIRD,1.0
AFMBS,HEIA,1.0
AFMBS,VPK,1.0
AFMBS,VU,1.0
AFMBS,SWP,1.0
AFMBS,VGP,1.0
AFMBS,RMS,1.0
AFMBS,RXL,1.0
AFMBS,SAN,1.0
AFMBS,SHELL,1.0
CGM,WHATS,1.0
CGM,UMG,1.0
BASS,COBS3,1.0
CGM,UMI,1.0
CGM,TUB,1.0
AFMBS,VASTB,1.0
AFMBS,SPA,1.0
BFIT,GREEN,1.0
AD,COBS3,1.0
AFMBS,HEIO,1.0
BNJ,CV,1.0
ARTE,COBS3,1.0
GREEN,PBH,1.0
GREEN,LIGHT,1.0
ABN,AFMBS,1.0
AFMBS,UMG,1.0
AFMBS,TITAN,1.0
CGM,INGA,1.0
AFMBS,CAT31,1.0
AFMBS,BUR,1.0
AFMBS,CMBT,1.0
AFMBS,BEN,1.0
AFMBS,BAIN,1.0
COBS3,HAVAS,1.0
COBS3,HAL,1.0
COBS3,IEP,1.0
COBS3,NEXTA,1.0
COBS3,MALT,1.0
COBS3,MCC,1.0
COBS3,LOCAL,1.0
CGM,MOUR,1.0
AFMBS,DSY,1.0
AFMBS,EBUS,1.0
CGM,NN,1.0
CGM,NSI,1.0
CGM,PHIA,1.0
BEKB,CGM,1.0
ACA,AFMBS,1.0
AALB,CGM,1.0
COBS3,CRAV,1.0
COBS3,CRBP2,1.0
COBS3,COLR,1.0
COBS3,CRTO,1.0
COBS3,CTAC,1.0
COBS3,EDEN,1.0
COBS3,EEM,1.0
AALB,AFMBS,1.0
COBS3,DBV,1.0
MCC,PORF,1.0
PBH,SGRO,1.0
AFMBS,COFB,1.0
AFMBS,ASCE,1.0
AFMBS,AM,1.0
AFMBS,BNP,1.0
CGM,IEP,1.0
CGM,HEIA,1.0
AFMBS,BAMNB,1.0
AFMBS,APAM,1.0
AFMBS,ARCAD,1.0
COBS3,FLY,1.0
COBS3,FNAC,1.0
COBS3,FPG,1.0
COBS3,FERGR,1.0
COBS3,FGA,1.0
COBS3,EXO,1.0
COBS3,EXPL,1.0
COBS3,INCLU,1.0
COBS3,HOMI,1.0
AFMBS,CAF,1.0
AFMBS,CCN,1.0
CGM,HEIO,1.0
CGM,KBC,1.0
COBS3,CV,1.0
COBS3,CVC,1.0
COBS3,ELIOR,1.0
COBS3,EMEIS,1.0
AFMBS,CFEB,1.0
AFMBS,CS,1.0
CAMB,COBS3,1.0
CMO,COBS3,1.0
ECT,SPEL,1.0
BPOST,COBS3,1.0
AFMBS,CRBN,1.0
AFMBS,CRI,1.0
CGM,QRF,1.0
AFMBS,ELIS,1.0
AFMBS,EN,1.0
AFMBS,ENGI,1.0
AFMBS,DECB,1.0
CIV,COBS3,1.0
AVTX,COBS3,1.0
ACKB,AFMBS,1.0
BRNL,COBS3,1.0
INPST,SGRO,1.0
ALX,COBS3,1.0
CV,DSCW3,1.0
CV,DIEG,1.0
ALO,CABLE,1.0
LIGHT,SGRO,1.0
AC,AFMBS,1.0
COBS3,KPN,1.0
COBS3,LI,1.0
COBS3,IPN,1.0
COBS3,PORF,1.0
COBS3,PROAC,1.0
COBS3,PAT,1.0
COBS3,OVH,1.0
COBS3,PHIA,1.0
COBS3,PLX,1.0
COBS3,OR,1.0
COBS3,NXFIL,1.0
COBS3,OBEL,1.0
CGM,RECT,1.0
CGM,ROU,1.0
AFMBS,ERF,1.0
AFMBS,FER,1.0
AFMBS,FFARM,1.0
AFMBS,FLOW,1.0
AFMBS,IPS,1.0
AFMBS,EXM,1.0
AFMBS,ERA,1.0
AFMBS,EXA,1.0
COBS3,PARRO,1.0
ACAN,AFMBS,1.0
COBS3,SBMO,1.0
COBS3,RNO,1.0
COBS3,RCO,1.0
COBS3,SEC,1.0
COBS3,SEQUA,1.0
AFMBS,GAM,1.0
AFMBS,MERY,1.0
AFMBS,MF,1.0
AFMBS,FR,1.0
AFMBS,FUR,1.0
AFMBS,GPE,1.0
AFMBS,GDS,1.0
CGM,PNL,1.0
AZRNW,CV,1.0
ALLFG,COBS3,1.0
BAMNB,CGM,1.0
ALFEN,COBS3,1.0
CO,COBS3,1.0
BTLS,CGM,1.0
CGM,EAS2P,1.0
CGM,CRBN,1.0
CGM,DSFIR,1.0
CGM,DGB,1.0
AZRNW,EEM,1.0
AZRNW,DSCW3,1.0
COBS3,SRP,1.0
COBS3,STF,1.0
COBS3,SIFG,1.0
COBS3,TAYN,1.0
COBS3,SMCP,1.0
COBS3,SOI,1.0
AFMBS,VIE,1.0
AFMBS,VIRP,1.0
AFMBS,WDP,1.0
AFMBS,IDL,1.0
AFMBS,IMCD,1.0
AFMBS,ODET,1.0
AFMBS,ONTEX,1.0
AFMBS,HCO,1.0
AZRNW,COBS3,1.0
AZRNW,DIEG,1.0
AFMBS,INEA,1.0
AFMBS,IBAB,1.0
ARTO,TEXF,1.0
ABI,CGM,1.0
ARTO,TINC,1.0
COBS3,TTE,1.0
COBS3,VRLA,1.0
COBS3,UNA,1.0
COBS3,VAC,1.0
AFMBS,RBT,1.0
AFMBS,TVRB,1.0
DSCW2,DSCW3,1.0
AFMBS,PEUG,1.0
AFMBS,NRP,1.0
AFMBS,NSE,1.0
AFMBS,NSI,1.0
AFMBS,PRC,1.0
COBS3,WHATS,1.0
AFMBS,SFCA,1.0
COBS3,VK,1.0
AFMBS,SGO,1.0
AFMBS,TRACT,1.0
AFMBS,TRI,1.0
ALLFG,CGM,1.0
BALYO,COBS3,1.0
ACCB,COBS3,1.0
GDS,GREEN,1.0
ARTO,LEBL,1.0
ADYEN,AFMBS,1.0
ADYEN,CGM,1.0
ARTO,GREEN,1.0
ARTO,CBDG,1.0
DIEG,DISL,1.0
ACOMO,CGM,1.0
CGM,SOF,1.0
CGM,SHUR,1.0
CGM,SIFG,1.0
CGM,SIP,1.0
AFMBS,LR,1.0
AFMBS,NN,1.0
AFMBS,MHM,1.0
COBS3,VIL,1.0
AFMBS,MMB,1.0
AFMBS,MTU,1.0
AFMBS,LIN,1.0
AFMBS,LOTB,1.0
COBS3,TOM2,1.0
COBS3,TRIO,1.0
AFMBS,OREGE,1.0
BFIT,SGRO,1.0
ATEME,COBS3,1.0
ACOMO,AFMBS,1.0
ASM,CGM,1.0
AFMBS,AZE,1.0
AFMBS,AGS,1.0
AFMBS,AVT,1.0
AFMBS,AXS,1.0
AFMBS,AFME,1.0
CGM,FERGR,1.0
CGM,FUR,1.0
CGM,GBLB,1.0
COBS3,EKI,1.0
COBS3,DSCW3,1.0
COBS3,EAS2P,1.0
COBS3,CYAD,1.0
BIOS,COBS3,1.0
BANI,CGM,0.9999999999999999
ATO,COBS3,0.9999999999999999
AJAX,CGM,0.9999999999999999
CGM,EKOP,0.9999999999999999
COBS3,VANTI,0.9999999999999999
AFMBS,ONWD,0.9999999999999999
AFMBS,SPIE,0.9999999999999999
AFMBS,TEXF,0.9999999999999999
CGM,VTA,0.9999999999999999
CGM,VLK,0.9999999999999999
CFEB,CGM,0.9999999999999999
AFMBS,PAR,0.9999999999999999
AFMBS,UCB,0.9999999999999999
AFMBS,AMUN,0.9999999999999999
CGM,FLOB,0.9999999999999999
AFMBS,AKZA,0.9999999999999999
AGN,COBS3,0.9999999999999999
COBS3,CRLA,0.9999999999999999
GREEN,INPST,0.9999999999999999
AFMBS,ATE,0.9999999999999999
CGM,MORE,0.9999999999999999
AFMBS,MEDCL,0.9999999999999999
COBS3,SK,0.9999999999999999
AFMBS,CAP,0.9999999999999999
AFMBS,BESI,0.9999999999999999
AFMBS,GLE,0.9999999999999999
AFMBS,GIMB,0.9999999999999999
COBS3,PROX,0.9999999999999999
CGM,PREVA,0.9999999999999999
COBS3,OCI,0.9999999999999999
CGM,QFG,0.9999999999999999
COBS3,PERR,0.9999999999999999
AZE,CGM,0.9999999999999999
CGM,NYXH,0.9999999999999999
AFMBS,EL,0.9999999999999999
AFMBS,PLNW,0.9999999999999999
BREB,COBS3,0.9999999999999999
ABEO,AFMBS,0.9999999999999999
COBS3,RAND,0.9999999999999999
ASRNL,CGM,0.9999999999999999
CGM,HEIJM,0.9999999999999999
AFMBS,ARG,0.9999999999999999
AFMBS,BEKB,0.9999999999999999
AFMBS,TWEKA,0.9999999999999999
AUB,CABLE,0.9999999999999998
AFMBS,NEDSE,0.9999999999999998
AVTRI,PROAC,0.9999999999999998
CGM,DEME,0.9999999999999998
AFMBS,RUI,0.9999999999999998
HOLCO,SAVE,0.9999999999999998
AFMBS,HDP,0.9999999999999998
CGM,VAN,0.9999999999999998
CGM,PROX,0.9999999999999998
CGM,SEQUA,0.9999999999999998
CGM,KIN,0.9999999999999998
CGM,OXUR,0.9999999999999998
CGM,KBCA,0.9999999999999998
ARCAD,CGM,0.9999999999999998
AVTRI,AZRNW,0.9999999999999998
AFMBS,AKE,0.9999999999999998
AFMBS,BAR,0.9999999999999998
AVTRI,AVTX,0.9999999999999998
AGN,CGM,0.9999999999999998
AVTRI,DSCW3,0.9999999999999998
AVTRI,VRLA,0.9999999999999997
AVTRI,WHATS,0.9999999999999997
AVTRI,BRNL,0.9999999999999997
AVTRI,CV,0.9999999999999997
AVTRI,TRIO,0.9999999999999997
AVTRI,TTE,0.9999999999999997
AVTRI,SOI,0.9999999999999997
AVTRI,SEQUA,0.9999999999999997
AVTRI,TAYN,0.9999999999999997
AVTRI,PROX,0.9999999999999997
AVTRI,OR,0.9999999999999997
AVTRI,RNO,0.9999999999999997
AVTRI,SRP,0.9999999999999997
AVTRI,SMCP,0.9999999999999997
AVTRI,SEC,0.9999999999999997
AVTRI,IPN,0.9999999999999997
AVTRI,SIFG,0.9999999999999997
AVTRI,PERR,0.9999999999999997
AVTRI,OVH,0.9999999999999997
AVTRI,SK,0.9999999999999997
AVTRI,RAND,0.9999999999999997
AVTRI,VAC,0.9999999999999997
AVTRI,VANTI,0.9999999999999997
AVTRI,VIL,0.9999999999999997
AVTRI,VK,0.9999999999999997
CABLE,IMDA,0.9999999999999997
AZRNW,PORF,0.9999999999999997
AVTRI,CMO,0.9999999999999997
AVTRI,BALYO,0.9999999999999997
AVTRI,BNB,0.9999999999999997
AVTRI,BPOST,0.9999999999999997
AVTRI,DBV,0.9999999999999997
AVTRI,BREB,0.9999999999999997
AVTRI,CIV,0.9999999999999997
AVTRI,OCI,0.9999999999999997
AVTRI,FPG,0.9999999999999997
AVTRI,CYAD,0.9999999999999997
AVTRI,CRLA,0.9999999999999997
AVTRI,EEM,0.9999999999999997
AVTRI,CRBP2,0.9999999999999997
AVTRI,PORF,0.9999999999999997
AVTRI,HAL,0.9999999999999997
AVTRI,MCC,0.9999999999999997
AVTRI,EXO,0.9999999999999997
AVTRI,FLY,0.9999999999999997
AVTRI,EKI,0.9999999999999997
AVTRI,EMEIS,0.9999999999999997
AVTRI,LOCAL,0.9999999999999997
AVTRI,INCLU,0.9999999999999997
AVTRI,KPN,0.9999999999999997
AVTRI,EXPL,0.9999999999999997
AVTRI,CRAV,0.9999999999999997
CV,PORF,0.9999999999999996
AVTRI,FGA,0.9999999999999996
AVTRI,COLR,0.9999999999999996
AVTRI,BNJ,0.9999999999999996
AVTRI,CVC,0.9999999999999996
AVTRI,BIOS,0.9999999999999996
AVTRI,NEXTA,0.9999999999999996
AVTRI,RCO,0.9999999999999996
AVTRI,SBMO,0.9999999999999996
AVTRI,PHIA,0.9999999999999996
AVTRI,UNA,0.9999999999999996
AVTRI,PAT,0.9999999999999996
AVTRI,STF,0.9999999999999996
AVTRI,TOM2,0.9999999999999996
AVTRI,OBEL,0.9999999999999996
AVTRI,PARRO,0.9999999999999996
AVTRI,CO,0.9999999999999996
AVTRI,FNAC,0.9999999999999996
AVTRI,HAVAS,0.9999999999999996
AVTRI,LI,0.9999999999999996
AVTRI,NXFIL,0.9999999999999996
AVTRI,FERGR,0.9999999999999996
AVTRI,MALT,0.9999999999999996
AVTRI,ELIOR,0.9999999999999996
AVTRI,PLX,0.9999999999999996
AVTRI,IEP,0.9999999999999996
AVTRI,EDEN,0.9999999999999996
AVTRI,HOMI,0.9999999999999996
AVTRI,CRTO,0.9999999999999996
AVTRI,EAS2P,0.9999999999999996
AVTRI,BASS,0.9999999999999996
AVTRI,COBS3,0.9999999999999996
AVTRI,CLA,0.9999999999999996
FMONC,TERBS,0.9999999999999996
AVTRI,CAMB,0.9999999999999996
AVTRI,CTAC,0.9999999999999996
ARTO,BANI,0.9999999999999994
CABLE,CENER,0.9999999999999994
AELIS,GREEN,0.9999999999999993
GJAJ,PAY,0.9999999999999992
GREEN,PARRO,0.9999999999999992
BELYS,COBS3,0.9999999999999991
AFMBS,GNRO,0.9999999999999991
CABLE,ELI,0.9999999999999991
MORE,PHXM,0.9999999999999989
CABLE,EAPI,0.9999999999999989
ARTO,PERR,0.9999999999999988
AFMBS,FDE,0.9999999999999988
COBS3,XIL,0.9999999999999987
COBS3,MDM,0.9999999999999987
AFMBS,NANO,0.9999999999999986
COBS3,REINA,0.9999999999999986
AFMBS,POXEL,0.9999999999999986
BIM,COBS3,0.9999999999999984
DISL,TRACT,0.9999999999999983
AVTRI,REINA,0.9999999999999983
COBS3,CRLO,0.9999999999999983
AVTRI,MDM,0.9999999999999983
ARTO,HOLCO,0.9999999999999983
AZRNW,MCC,0.9999999999999983
AZRNW,EXPL,0.9999999999999983
CABLE,KBC,0.9999999999999983
AVTRI,XIL,0.9999999999999983
BFIT,CABLE,0.9999999999999982
AELIS,CABLE,0.9999999999999982
CV,MCC,0.9999999999999982
BESI,CGM,0.9999999999999981
COBS3,VMX,0.9999999999999981
COBS3,LACR,0.999999999999998
CABLE,DG,0.9999999999999979
AVTRI,CRLO,0.9999999999999979
COBS3,EKOP,0.9999999999999978
AFMBS,VALUE,0.9999999999999978
AFMBS,HEIJM,0.9999999999999978
CABLE,LSS,0.9999999999999978
AVTRI,VMX,0.9999999999999978
CABLE,NEDAP,0.9999999999999977
CGM,EXM,0.9999999999999977
AVTRI,LACR,0.9999999999999976
COBS3,VIRI,0.9999999999999976
CABLE,VVY,0.9999999999999976
AFMBS,CABKA,0.9999999999999976
AFMBS,NEX,0.9999999999999976
AED,CABLE,0.9999999999999974
AKW,CABLE,0.9999999999999974
AVTRI,EKOP,0.9999999999999973
BIG,COBS3,0.9999999999999973
AJAX,TFG,0.9999999999999971
CABLE,FRVIA,0.999999999999997
AVTRI,VIRI,0.999999999999997
COBS3,VETO,0.999999999999997
COBS3,PNL,0.999999999999997
AFMBS,UMI,0.9999999999999969
AURE,AVTRI,0.9999999999999968
AZRNW,IAM,0.9999999999999968
AFMBS,DEC,0.9999999999999968
AFMBS,FAST,0.9999999999999967
AVTRI,PNL,0.9999999999999967
COBS3,EIFF,0.9999999999999967
CGM,HAVAS,0.9999999999999967
ASML,CGM,0.9999999999999966
GJAJ,OPTI,0.9999999999999964
ABCA,AVTRI,0.9999999999999964
AVTRI,VETO,0.9999999999999964
COBS3,STLAP,0.9999999999999964
AFMBS,AIR,0.9999999999999963
AVTRI,EIFF,0.9999999999999963
ARTO,GDS,0.9999999999999963
AURE,COBS3,0.9999999999999962
