symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
CO,0.536,0.528,0.536,0.528,0.532,1.5151515151515165,0,0.007999999999999964,2
CRBN,17.51,17.49,17.51,17.49,17.5,0.11435105774730205,0,0.02000000000000236,2
MORE,0.745,0.76,0.76,0.745,0.7525,-1.9736842105263175,0,-0.015000000000000164,2
OVH,10.25,10.31,10.31,10.25,10.280000000000001,-0.5819592628516052,0,-0.06000000000000241,2
