,74SW,AAA,AALB,AB,ABCA,ABEO,ABI,ABLD,ABN,ABNX,ABO,ABVX,AC,ACA,ACAN,ACCB,ACKB,ACOMO,AD,ADOC,ADP,ADYEN,AED,AELIS,AF,AFMBS,AFME,AGFB,AGIL,AGN,AGS,AI,AIR,AJAX,AKE,AKOM,AKW,AKZA,ALDV,ALFEN,ALLFG,ALO,ALTA,ALX,AM,AMG,AMPLI,AMUN,AMUND,ANTIN,APAM,ARAMI,ARCAD,AREIT,ARG,ARGX,ARTE,ARTO,ARVBS,ARVEN,ASCE,ASM,ASML,ASRNL,ASY,ATE,ATEB,ATEME,ATLD,ATO,AUB,AUGR,AURE,AVT,AVTRI,AVTX,AXS,AYV,AZE,AZRN,AZRNW,BAIN,BALYO,BAMNB,BANI,BANQ,BAR,BASS,BB,BEKB,BELYS,BEN,BESI,BEVER,BFIT,BIG,BIM,BIOS,BLC,BLEE,BN,BNB,BNJ,BNJW,BNP,BOI,BOL,BON,BPOST,BREB,BRNL,BSD,BSGR,BTLS,BUI,BUR,BVI,CA,CABKA,CABLE,CAF,CAMB,CAP,CARM,CAT31,CBDG,CBE,CBOT,CBR,CBSM,CCEP,CCN,CDA,CDI,CEN,CENER,CFEB,CFI,CHSR,CIV,CLA,CLARI,CMBT,CMCOM,CMO,CNDF,CO,COBS3,COFA,COFB,COH,COLR,COMB,COTY,COUR,COV,COVH,CPINV,CRAP,CRAV,CRBN,CRBP2,CRI,CRLA,CRLO,CROS,CRSU,CRTO,CS,CTAC,CTPNV,CV,CVC,CYAD,DBG,DBV,DEC,DECB,DEEZR,DEME,DG,DGB,DIE,DIM,DISL,DKUPL,DPAM,DPT,DSC2S,DSCW2,DSCW3,DSFIR,DSY,EAPI,EAS2P,EBUS,EC,ECMPA,ECONB,ECT,EDEN,EDI,EEM,EFG,EFI,EGR,EIFF,EKI,EKOP,EL,ELEC,ELI,ELIOR,ELIS,EMEIS,EN,ENGI,ENRGY,ENVI,ENX,EOS,EQS,ERA,ERF,ES,ETL,EVS,EXA,EXE,EXENS,EXM,EXO,EXPL,FAGR,FAST,FCMC,FDE,FDJU,FER,FERGR,FFARM,FGA,FGR,FII,FINM,FIPP,FLOB,FLOW,FLUX,FLY,FMONC,FNAC,FOAF,FORE,FORSE,FOU,FPG,FR,FREY,FRVIA,FSDV,FUR,GAM,GBLB,GBT,GDS,GEA,GET,GFC,GIMB,GJAJ,GLE,GLO,GLPG,GNFT,GNRO,GPE,GRVO,GTT,GUI,HAL,HAVAS,HCO,HDF,HDP,HEIA,HEIJM,HEIO,HO,HOLCO,HOMI,HWK,HYDRA,HYL,HYSG,IAM,IBAB,ICAD,IDIP,IDL,IEP,IMCD,IMDA,IMMO,IMMOU,INCLU,INEA,INF,INGA,INPHI,INPST,IPH,IPN,IPS,ITP,ITXT,IVA,JBOG,JCQ,JDEP,JEN,KBC,KBCA,KENDR,KER,KEYW,KIN,KOF,KPN,LACR,LAT,LBIRD,LEBL,LHYFE,LI,LIGHT,LIN,LNA,LOCAL,LOTB,LOUP,LPE,LR,LSS,LTA,LVIDE,MAAT,MALT,MAU,MBWS,MC,MCC,MDM,MEDCL,MELE,MEMS,MERY,MF,MHM,MIKO,ML,MMB,MMT,MONT,MORE,MOUR,MRN,MT,MTRK,MTU,NACON,NAI,NAITR,NAIW,NANO,NEDAP,NEDSE,NEX,NEXTA,NK,NN,NOKIA,NR21,NRG,NRO,NRP,NSE,NSI,NXFIL,NXI,NYR,NYXH,OBEL,OCI,ODET,ONTEX,ONWD,OPM,OPTI,OR,ORA,OREGE,ORIA,OSE,OVH,OXUR,PAR,PARP,PARRO,PAT,PAY,PBH,PERR,PEUG,PHARM,PHIA,PHXM,PIG,PLNW,PLX,PNL,PORF,POXEL,PPLAA,PPLAB,PRC,PREVA,PROAC,PROX,PRX,PSAT,PUB,PVL,QDT,QEV,QEVT,QFG,QRF,RAND,RBO,RBT,RCO,RECT,REINA,REN,RET,RF,RI,RMS,RNO,ROU,RUI,RXL,S30,SABE,SACI,SAF,SAMS,SAN,SAVE,SBMO,SBT,SCHP,SCR,SDG,SEC,SEFER,SELER,SEQUA,SESG,SFCA,SFPI,SGO,SHELL,SHUR,SIFG,SIGHT,SIP,SK,SLCO,SLIGR,SMCP,SOF,SOI,SOLB,SOLV,SOP,SPA,SPEL,SPIE,SRP,STF,STLAP,STMPA,SU,SW,SWP,SYENS,TAYN,TE,TEP,TERBS,TESB,TEXF,TFF,TFG,TFI,THEON,THEP,TINC,TITAN,TITC,TKO,TKTT,TKWY,TNG,TOM2,TRACT,TRI,TRIO,TTE,TUB,TVRB,TWEKA,UBI,UCB,UMG,UMI,UNA,URW,VAC,VACBS,VALUE,VAN,VANTI,VASTB,VCT,VETO,VGP,VIE,VIL,VIO,VIRI,VIRP,VIV,VK,VLA,VLK,VLTSA,VMX,VPK,VRAP,VRLA,VTA,VTR,VU,VVY,WAGA,WAVE,WDP,WEB,WEHB,WHA,WHATS,WKL,WLN,XFAB,XIL,XIOR
2025-09-07 21:47:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07 21:20:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11435105774730836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9736842105263164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5819592628516057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
