symbol_1,symbol_2,correlation
MORE,OVH,1.0000000000000184
CO,CRBN,1.0
CO,MORE,-0.9999999999999962
CRBN,MORE,-0.9999999999999963
CO,OVH,-1.0000000000000147
CRBN,OVH,-1.0000000000000147
