symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
CFEB,8.6,9.2,9.32,8.6,9.022857142857143,-6.52173913043478,2.4400741356656837,-0.11357142857142843,7
CFI,1.76,3.66,3.66,1.76,2.5011111111111113,-51.91256830601093,11.714004112649805,-0.26466666666666644,9
CGM,10.65,10.75,10.8,10.65,10.715,-0.9302325581395315,1.4277644260409823,-0.01600000000000178,4
CHSR,7.0,15.548,15.572,7.0,11.271666666666667,-54.97813223565732,24.511235928386228,-2.1990285714285718,6
CIV,112.0,105.52,118.84,105.0,110.61555555555555,6.141015921152392,5.3816633337025435,1.5296666666666727,9
CLA,1.782,1.758,1.782,1.584,1.6824444444444444,1.3651877133105814,4.39409977063988,0.011500000000000012,9
CLARI,4.406,4.012,4.406,3.906,4.123888888888889,9.820538384845467,3.287704398909769,0.061833333333333435,9
CLEX,0.755,0.756,0.756,0.755,0.7553333333333333,-0.1322751322751324,0.09353264301409064,-0.0004999999999999684,3
CMBT,7.34,8.15,8.46,7.04,7.757142857142857,-9.938650306748471,4.640187096675291,-0.2085714285714283,7
CMCOM,4.514,4.554,4.67,4.51,4.5840000000000005,-0.8783487044356617,1.7637748393689368,-0.016785714285714137,7
CMO,107.0,105.0,112.0,104.38,107.66000000000001,1.9047619047619049,3.350676646834451,0.7160000000000045,9
CNDF,23.175,23.0,23.93,21.975,23.145111111111113,0.7608695652173944,3.7419487352739136,0.10280000000000017,9
CO,0.614,0.5224,0.614,0.508,0.5533777777777779,17.53445635528331,5.197618395055068,0.013206666666666672,9
COBS3,0.528,0.5224,0.528,0.508,0.51835,1.0719754977029192,3.074459693112097,0.0009799999999999518,4
COFA,16.11,15.6,16.13,15.4,15.75,3.269230769230768,1.7856919726463731,0.0958333333333338,9
COFB,77.04,72.9,77.04,72.9,74.75142857142859,5.679012345679013,1.007191915148801,0.5910714285714299,7
COH,8.5,0.02,8.8,0.02,7.2,42400.0,19185.586725030462,1.2262857142857138,6
COLR,37.7,37.32,38.16,37.32,37.74714285714286,1.0182207931404141,1.2654406206844862,0.01142857142857222,7
COMB,264.0,261.0,264.0,252.0,258.7142857142857,1.1494252873563218,1.9797060237151476,0.07142857142858397,7
COTY,3.561,4.09,4.37,3.561,3.9186222222222225,-12.933985330073346,6.434335022675198,-0.09725333333333315,9
COUR,121.0,121.0,121.0,121.0,121.0,0.0,0.0,-1.729998432734137e-14,5
COV,56.3,56.06,56.3,55.65,56.00888888888889,0.4281127363538974,0.642978410374614,0.030333333333335547,9
COVH,23.0,24.5,24.5,23.0,23.56666666666667,-6.122448979591836,1.1399074836730052,-0.18833333333333163,9
CPINV,12.56,12.1,12.56,12.1,12.308571428571428,3.801652892561991,0.6822680934101771,0.07071428571428555,7
CRAP,139.0,140.0,147.98,133.0,141.3625,-0.7142857142857143,5.6429589899686725,0.3573809523809711,8
CRAV,140.38,141.0,150.24,140.38,145.74666666666664,-0.43971631205674083,3.4784584501297724,0.5183333333333374,9
CRBN,17.245,17.17,17.66,17.16,17.363571428571426,0.43680838672102085,1.4147596277875871,-0.025535714285714092,7
CRBP2,26.1,27.136,27.286,25.7,26.795222222222222,-3.817806603773577,2.9140896258950053,-0.0662166666666655,9
CRI,10.7,11.36,11.52,10.7,11.144444444444444,-5.809859154929579,2.5930222833675933,-0.12033333333333303,9
CRLA,85.0,80.0,94.38,79.0,83.97777777777777,6.25,5.750394569416372,1.4408333333333385,9
CRLO,101.0,92.9,101.5,92.2,97.02777777777777,8.719052744886968,3.4387633021963007,1.3450000000000049,9
CROS,10.7,10.1,10.7,10.1,10.614285714285714,5.940594059405938,2.425237369092258,0.06428571428571471,7
CRSU,220.0,189.74,228.2,187.2,204.6988888888889,15.948139559397065,5.781620606143589,5.226500000000003,9
CRTO,123.0,118.48,124.74,116.5,121.16444444444444,3.8149898717083017,3.1186565941554494,0.8703333333333368,9
CS,39.92,39.97,39.97,39.33,39.75555555555556,-0.12509382036526687,0.7510631840544383,-0.0021666666666657923,9
CTAC,3.28,3.33,3.35,3.28,3.3185714285714285,-1.5015015015015094,0.6684317686329464,-0.010000000000000024,7
CTPNV,18.44,17.9,18.68,17.9,18.214285714285715,3.016759776536328,2.0871117042353733,0.09214285714285866,7
CV,0.33,0.2,0.33,0.2,0.27428571428571435,65.0,26.53613888015109,0.027857142857142858,7
CVC,17.32,15.29,17.52,15.11,16.110000000000003,13.276651406147819,4.106171500242332,0.45142857142857296,7
CYAD,0.33,0.309,0.336,0.3,0.31177777777777776,6.796116504854376,5.717881649742174,0.002583333333333358,9
DBG,5.92,5.07,6.002,5.07,5.513777777777778,16.76528599605522,5.076465065413648,0.14243333333333333,9
DBV,1.582,1.578,1.59,1.48,1.5505555555555557,0.25348542458808637,2.314775767391329,0.008533333333333356,9
DEC,14.93,15.22,15.22,14.53,14.917222222222222,-1.9053876478318064,1.500641903823832,-0.0501666666666654,9
DECB,2.12,2.084,2.12,2.075,2.095571428571428,1.7274472168905965,0.9314967161459232,0.002892857142857266,7
DEEZR,1.185,1.17,1.216,1.16,1.183,1.2820512820512928,2.0997197607651317,-0.00023333333333330693,9
DEME,130.6,124.8,132.4,124.2,127.34285714285716,4.647435897435895,1.9370108269186639,1.257142857142861,7
DG,115.7,118.36,118.36,114.3,116.45999999999998,-2.2473808719161847,1.1952928408519226,-0.27833333333332566,9
DGB,0.606,0.61,0.614,0.598,0.608,-0.6557377049180334,1.5515584508598166,-0.0006428571428571248,7
DIE,184.3,165.9,187.9,160.15,171.82142857142858,11.091018685955397,5.568824437717046,4.271428571428584,7
DIEG,115.0,111.0,115.0,111.0,112.2,3.6036036036036037,2.3137870416526747,0.7999999999999897,5
DIM,174.5,174.7,175.78,173.76,174.72500000000002,-0.11448196908986186,0.44559069042265453,0.058416666666677386,9
DISL,206.0,214.0,226.0,206.0,215.33333333333334,-3.7383177570093453,10.222666888711318,-4.000000000000005,3
DKUPL,28.2,25.6,28.5,25.6,26.9,10.156249999999991,3.582596517752557,0.3666666666666666,9
DPAM,935.0,956.0,980.0,906.0,950.6666666666666,-2.1966527196652716,2.6854991509714825,-7.416666666666596,9
DPT,0.0996,0.0994,0.1,0.0994,0.09966666666666668,0.20120724346075636,0.2258179245732909,7.333333333333311e-05,9
DSC2S,0.01,0.01,0.01,0.01,0.01,0.0,0.0,-8.251488012525613e-19,5
DSCW2,0.0025,0.0025,0.003,0.0025,0.002642857142857142,0.0,11.626916409142416,1.7857142857143004e-05,7
DSCW3,0.0015,0.0015,0.002,0.0015,0.0016428571428571427,0.0,18.57168294494086,1.785714285714299e-05,7
DSFIR,83.8,80.14,84.08,80.14,82.21428571428571,4.567007736461188,1.4156154442536202,0.5464285714285788,7
DSY,26.84,27.36,27.83,26.57,27.066666666666666,-1.900584795321636,1.4221196518352948,-0.09116666666666505,9
EAPI,3.08,2.86,3.08,2.86,2.9606666666666666,7.6923076923077,1.851284076556096,0.024866666666666808,9
EAS2P,0.426,0.433,0.455,0.426,0.4401428571428571,-1.616628175519632,2.5393023645546626,0.00017857142857142513,7
EBUS,0.3198,0.288,0.3202,0.283,0.29951428571428573,11.041666666666666,4.702162890152181,0.004921428571428583,7
EC,184.0,178.6,184.0,178.0,180.41111111111113,3.023516237402019,1.2687914110378307,0.6250000000000043,9
ECMPA,27.16,25.96,27.25,25.96,26.647142857142857,4.622496147919874,1.3062497527939876,0.1885714285714285,7
ECONB,1.781,1.724,1.781,1.724,1.7602857142857142,3.3062645011600895,0.7494694509163378,0.00835714285714279,7
ECT,9.66,10.0,10.0,9.65,9.713333333333333,-3.399999999999999,1.5223009521637914,-0.04971428571428658,6
EDEN,24.9,22.2,24.9,22.2,23.834444444444447,12.162162162162158,1.8508596827517227,0.34783333333333427,9
EDI,10.7,10.7,10.7,10.7,10.700000000000001,0.0,0.0,3.721552847600041e-16,7
EEM,3.4,2.9,3.4,2.9,3.1399999999999997,17.24137931034483,8.58537641813155,0.03600000000000011,9
EFG,1.9,1.9,1.9,1.875,1.8905555555555555,0.0,0.8110834273673664,-0.0001666666666666708,9
EFI,0.192,0.192,0.192,0.192,0.192,0.0,0.0,2.7547175842976e-19,8
EGR,0.33,0.33,0.33,0.33,0.33,0.0,0.0,1.1603419870882429e-17,7
EIFF,4.89,4.71,5.16,4.7,4.848888888888889,3.8216560509554083,3.078232099313927,0.035666666666666756,9
EKI,3.21,3.156,3.33,3.135,3.2127777777777777,1.7110266159695762,2.710398496848727,0.019233333333333557,9
EKOP,7.64,6.4,7.7,6.38,6.871428571428572,19.37499999999999,4.840196505495425,0.23714285714285732,7
EL,266.5,265.1,266.5,258.0,261.6333333333333,0.5281026027913909,1.5740361181322977,0.10333333333333526,9
ELEC,154.5,152.0,154.6,149.0,152.6888888888889,1.644736842105263,1.6575617189436413,0.4083333333333395,9
ELI,98.0,95.0,99.55,93.7,95.63857142857144,3.1578947368421053,2.919605806911599,0.6421428571428628,7
ELIOR,2.532,2.462,2.542,2.406,2.475111111111111,2.843216896831837,1.7932685064199418,0.012900000000000078,9
ELIS,23.48,23.96,23.96,23.08,23.480000000000004,-2.0033388981636078,1.0247042520772576,-0.053999999999999125,9
EMEIS,12.77,11.61,12.77,10.75,11.676666666666666,9.991386735572783,5.653240616122502,0.20950000000000046,9
EN,36.68,37.46,37.46,35.64,36.56944444444445,-2.0822210357714925,1.4882003524542313,-0.04499999999999843,9
ENGI,17.86,17.93,17.93,17.57,17.763,-0.3904071388733982,1.1192641638179526,-0.009866666666666347,9
ENRGY,11.688,12.58,12.6,11.6,12.184285714285716,-7.090620031796497,3.0222742167127676,-0.19185714285714134,7
ENVI,7.42,7.2,7.82,7.2,7.4628571428571435,3.055555555555552,3.6300276208770543,0.027142857142857635,7
ENX,142.6,136.6,142.6,136.6,140.21666666666664,4.392386530014641,1.1483143342209485,0.5541666666666721,9
EOS,1.145,1.13,1.16,1.13,1.1467777777777775,1.3274336283185952,1.222073718016306,0.0009500000000000759,9
EQS,46.35,45.3,46.35,43.7,45.32833333333334,2.3178807947019964,2.4491055339013865,0.15225000000000358,9
ERA,50.5,47.92,51.5,47.92,49.69555555555556,5.383973288814688,2.0413802984314113,0.4580000000000019,9
ERF,65.16,62.94,65.16,62.86,64.06222222222223,3.527168732125832,1.54799946563276,0.2070000000000022,9
ES,98.0,98.1,100.3,97.26,98.41888888888889,-0.10193679918449983,2.1309559192141143,0.013999999999999756,9
ETL,3.12,2.936,3.12,2.83,2.9703333333333335,6.267029972752049,2.938047696267062,0.03651666666666685,9
EVS,34.68,34.2,34.68,33.35,33.798571428571435,1.4035087719298152,1.648997688379908,0.10678571428571688,7
EXA,108.4,110.0,118.4,100.6,108.06666666666666,-1.4545454545454493,5.409518967476574,1.3300000000000016,9
EXE,39.8,37.8,40.1,37.5,38.86666666666667,5.291005291005291,1.6284534677959752,0.34000000000000186,9
EXENS,39.35,40.76,40.76,36.64,38.66555555555556,-3.4592737978410124,3.8250743662589306,0.12750000000000097,9
EXM,9.81,18.57,18.57,9.81,13.38,-47.172859450726975,22.886322752797316,-2.5720000000000014,5
EXO,85.6,83.4,86.2,83.26,84.47285714285715,2.6378896882493863,1.051617703615616,0.4974999999999988,7
EXPL,193.0,191.0,194.0,190.0,192.17777777777778,1.0471204188481675,0.6427099568935615,0.38000000000000683,9
FAGR,20.8,20.7,21.06,20.7,20.90285714285714,0.48309178743962045,0.8390277157773803,-0.013571428571428209,7
FAST,21.0,20.7,21.1,20.55,20.787142857142857,1.4492753623188441,1.8484435217242463,0.04107142857142935,7
FCMC,1500.0,1570.0,1570.0,1500.0,1530.0,-4.45859872611465,1.4753588964468967,-11.666666666666595,8
FDE,28.8,26.8,29.5,25.7,27.741111111111113,7.462686567164178,4.964159707626778,0.37833333333333563,9
FDJU,27.8,28.16,28.3,27.24,27.831111111111113,-1.2784090909090888,1.3758641979129176,-0.08466666666666456,9
FER,46.82,47.76,47.79,46.04,47.075714285714284,-1.9681742043551043,1.6793539079364328,-0.17464285714285552,7
FERGR,8.76,8.49,8.81,8.4,8.577142857142857,3.1802120141342707,2.1645479868103044,0.044642857142857144,7
FFARM,4.67,4.34,4.67,4.34,4.4635,7.603686635944702,2.3554194357742992,0.04968571428571434,6
FGA,10.05,9.5,10.05,9.16,9.58125,5.789473684210534,2.580774152538257,0.11988095238095293,8
