symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
CLEX,0.755,0.755,0.755,0.755,0.755,0.0,0.0,-2.0192986282408904e-16,2
CMBT,7.34,8.46,8.46,7.04,7.691666666666667,-13.238770685579206,4.245740150276961,-0.25514285714285734,6
CMCOM,4.514,4.67,4.67,4.51,4.589,-3.340471092077081,1.3160303386649357,-0.032857142857142876,6
CMO,107.0,106.74,112.0,104.38,107.9925,0.2435825370058133,3.5692194650712725,0.7378571428571459,8
CNDF,23.175,23.22,23.93,21.975,23.163249999999998,-0.19379844961239517,4.026545016175999,0.13130952380952624,8
CO,0.614,0.515,0.614,0.508,0.55725,19.22330097087378,5.3937547504944465,0.015547619047619077,8
COBS3,0.528,0.515,0.528,0.508,0.517,2.5242718446601966,3.7450009785646365,0.006500000000000018,3
COFA,16.11,15.49,16.13,15.4,15.768749999999999,4.00258231116849,1.8656134245817255,0.12083333333333382,8
COFB,77.04,74.2,77.04,73.8,75.06,3.82749326145553,1.0242792041341597,0.575428571428575,6
COH,8.5,0.02,8.8,0.02,7.2,42400.0,19185.586725030462,1.2262857142857138,6
COLR,37.7,38.05,38.16,37.62,37.818333333333335,-0.9198423127463714,1.0250424591668914,-0.06714285714285566,6
COMB,264.0,258.0,264.0,252.0,258.3333333333333,2.3255813953488373,2.0849646743050716,0.571428571428565,6
COTY,3.561,4.26,4.37,3.561,3.8972,-16.40845070422535,6.493766365724968,-0.12057142857142829,8
COUR,121.0,121.0,121.0,121.0,121.0,0.0,0.0,-1.729998432734137e-14,5
COV,56.3,55.86,56.3,55.65,56.0025,0.7876834944504076,0.6708165862638505,0.04880952380952542,8
COVH,23.0,23.9,24.0,23.0,23.450000000000003,-3.765690376569032,0.9929470789575938,-0.16904761904761814,8
CPINV,12.56,12.24,12.56,12.2,12.343333333333332,2.6143790849673225,0.7051094194352642,0.07142857142857098,6
CRAP,139.0,140.5,147.98,133.0,141.55714285714285,-1.0676156583629894,6.1795233813946595,0.3414285714285754,7
CRAV,140.38,142.0,150.24,140.38,146.33999999999997,-1.1408450704225384,3.7443420263753504,0.23190476190476525,8
CRBN,17.245,17.52,17.66,17.16,17.395833333333332,-1.569634703196339,1.1629565797842316,-0.0795714285714299,6
CRBP2,26.1,27.126,27.286,25.7,26.752625000000002,-3.7823490378234896,3.142452824707731,-0.05808333333332979,8
CRI,10.7,11.52,11.52,10.7,11.1175,-7.118055555555558,2.643053899184188,-0.1488095238095231,8
CRLA,85.0,80.3,94.38,79.0,84.475,5.853051058530514,6.206895062960884,1.6321428571428576,8
CRLO,101.0,92.8,101.5,92.2,97.54375,8.836206896551728,3.676678791547082,1.4791666666666683,8
CROS,10.7,10.7,10.7,10.7,10.700000000000001,0.0,0.0,-6.83951953243584e-16,6
CRSU,220.0,192.0,228.2,187.2,206.56875,14.583333333333334,6.234787664421428,5.863690476190475,8
CRTO,123.0,117.6,124.74,116.5,121.5,4.591836734693882,3.3238218966585933,0.9557142857142867,8
CS,39.92,39.85,39.93,39.33,39.72875,0.17565872020075352,0.8015101689330345,0.01988095238095531,8
CTAC,3.28,3.35,3.35,3.28,3.316666666666667,-2.0895522388059784,0.5843488976512138,-0.013714285714285792,6
CTPNV,18.44,18.06,18.68,17.94,18.266666666666666,2.1040974529346763,2.3241919858995224,0.08457142857142813,6
CV,0.33,0.2,0.33,0.2,0.2866666666666667,65.0,29.06888370749726,0.029714285714285714,6
CVC,17.32,15.11,17.52,15.11,16.246666666666666,14.62607544672403,4.209724548200411,0.5582857142857142,6
CYAD,0.33,0.301,0.336,0.3,0.312125,9.63455149501662,5.978059034434521,0.003392857142857157,8
DBG,5.92,5.14,6.002,5.116,5.56925,15.175097276264598,5.475178982310965,0.15592857142857167,8
DBV,1.582,1.512,1.59,1.48,1.547125,4.629629629629633,1.6823828277190944,0.015130952380952486,8
DEC,14.93,15.19,15.19,14.53,14.879375,-1.7116524028966411,1.6208135437592504,-0.03922619047618882,8
DECB,2.12,2.096,2.12,2.075,2.0974999999999997,1.1450381679389323,1.0295682621866225,0.0023142857142858424,6
DEEZR,1.185,1.186,1.216,1.16,1.184625,-0.0843170320404629,2.2078447852550096,-0.0017261904761904164,8
DEME,130.6,124.2,132.4,124.2,127.76666666666667,5.152979066022537,2.0534533392619805,1.5028571428571433,6
DG,115.7,117.66,117.66,114.3,116.2225,-1.6658167601563776,1.2837753626849866,-0.1940476190476051,8
DGB,0.606,0.612,0.614,0.598,0.6076666666666666,-0.980392156862746,1.7188191322897965,-0.0006285714285714667,6
DIE,184.3,165.1,187.9,160.15,172.8083333333333,11.62931556632345,6.088912187180105,5.6499999999999995,6
DIEG,115.0,111.0,115.0,111.0,112.2,3.6036036036036037,2.3137870416526747,0.7999999999999897,5
DIM,174.5,175.3,175.78,173.76,174.728125,-0.45636052481461004,0.4553913508367147,0.08077380952381555,8
DISL,206.0,214.0,226.0,206.0,215.33333333333334,-3.7383177570093453,10.222666888711318,-4.000000000000005,3
DKUPL,28.2,25.6,28.5,25.6,27.0625,10.156249999999991,3.8296025741954147,0.3845238095238099,8
DPAM,935.0,976.0,980.0,906.0,950.0,-4.200819672131147,2.715402999599669,-10.023809523809415,8
DPT,0.0996,0.0994,0.1,0.0994,0.09970000000000001,0.20120724346075636,0.24366014889563542,7.619047619048e-05,8
DSC2S,0.01,0.01,0.01,0.01,0.01,0.0,0.0,-2.4364458104634747e-18,4
DSCW2,0.0025,0.0025,0.003,0.0025,0.0026666666666666666,0.0,12.995725793078616,-1.8739596843754496e-20,6
DSCW3,0.0015,0.0015,0.002,0.0015,0.0016666666666666668,0.0,20.749832663314553,6.994848153986948e-20,6
DSFIR,83.8,81.62,84.08,81.62,82.56,2.6709139916686992,1.465461927631612,0.45942857142857174,6
DSY,26.84,27.83,27.83,26.57,27.03,-3.5573122529644214,1.2791717896530554,-0.09880952380952145,8
EAPI,3.08,2.924,3.08,2.864,2.97325,5.335157318741455,1.9184300703957327,0.02473809523809549,8
EAS2P,0.426,0.432,0.455,0.426,0.44133333333333336,-1.3888888888888902,2.839017000319434,-0.0011428571428571156,6
EBUS,0.3198,0.2972,0.3202,0.283,0.3014333333333333,7.604306864064586,5.205387195416941,0.0055714285714285735,6
EC,184.0,179.0,184.0,178.0,180.6375,2.793296089385475,1.3687576738372207,0.6988095238095368,8
ECMPA,27.16,26.36,27.25,26.36,26.761666666666667,3.0349013657056174,1.396911190664123,0.1642857142857137,6
ECONB,1.781,1.742,1.781,1.742,1.7663333333333335,2.2388059701492495,0.7922676562798792,0.006114285714285715,6
ECT,9.66,10.0,10.0,9.65,9.713333333333333,-3.399999999999999,1.5223009521637914,-0.04971428571428658,6
EDEN,24.9,22.77,24.9,22.77,24.03875,9.354413702239786,1.9398099513195475,0.32178571428571434,8
