symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
BEVER,2.8,2.8,2.8,2.8,2.8,0.0,0.0,-2.9781886716199626e-16,5
BFIT,25.68,25.42,25.68,24.46,25.190000000000005,1.0228166797796931,4.109800513083157,0.003999999999997058,4
BIG,1.46,1.372,1.518,1.372,1.4345714285714284,6.413994169096199,3.7413032125702492,0.017642857142857238,7
BIM,119.0,113.9,119.0,113.9,117.74285714285715,4.477611940298503,1.5772216657768086,0.5964285714285773,7
BIOS,0.0028,0.0026,0.0028,0.0026,0.0026714285714285716,7.692307692307695,3.880731628901643,2.1428571428571547e-05,7
BLC,26.4,24.06,26.65,24.0,25.552857142857142,9.72568578553616,3.211049069527128,0.46928571428571414,7
BLEE,109.0,109.0,109.0,109.0,109.0,0.0,0.0,-1.5048460668520732e-14,4
BN,71.72,74.72,75.08,71.04,73.04666666666668,-4.014989293361884,2.1219025047038764,-0.8377142857142853,6
BNB,473.0,445.0,473.0,445.0,460.8,6.292134831460674,1.445744912502965,7.899999999999968,5
BNJ,8.84,8.66,9.0,8.66,8.87,2.0785219399538075,2.384183038372743,0.020999999999998874,5
BNJW,0.25,0.25,0.25,0.25,0.25,0.0,0.0,-1.9626155733547187e-17,2
BNP,76.53,76.7,76.9,76.19,76.55285714285715,-0.2216427640156476,0.6196164084897082,-0.01785714285713655,7
BOI,21.15,23.3,23.3,21.0,21.79571428571429,-9.227467811158807,2.024470403519211,-0.40000000000000013,7
BOL,5.025,4.868,5.025,4.854,4.947857142857144,3.225143796220214,1.4411056996766878,0.03224999999999993,7
BON,8.09,7.57,8.09,7.57,7.8342857142857145,6.869220607661817,1.4822140883287613,0.0903571428571432,7
BPOST,2.136,2.06,2.155,2.06,2.0957999999999997,3.689320388349518,2.507597737745945,0.023899999999999873,5
BREB,112.4,110.4,112.4,110.0,111.23999999999998,1.8115942028985508,1.295532948065696,0.5399999999999965,5
BRNL,8.68,8.23,8.68,8.23,8.434000000000001,5.467800729040088,1.8514045543337985,0.12499999999999911,5
BSD,4.27,4.14,4.3,4.14,4.227142857142857,3.140096618357486,1.205882385237205,0.026071428571428974,7
BSGR,5.91,5.9,5.91,5.89,5.9,0.1694915254237252,0.1623509666155471,0.0019999999999998916,5
BTLS,4.59,4.34,4.82,4.12,4.4399999999999995,5.76036866359447,7.993901936474841,0.11999999999999966,5
BUI,3.82,3.82,3.82,3.82,3.8199999999999994,0.0,0.0,-2.3028466117857147e-16,5
BUR,380.0,0.0295,390.0,0.023,273.8646428571429,1288035.5932203392,678008.1744845029,68.35233928571428,7
BVI,26.06,26.62,26.62,25.72,26.042857142857144,-2.103681442524426,1.2512508834759468,-0.1078571428571427,7
CA,12.36,12.214,12.41,12.214,12.317857142857145,1.195349598821017,0.8359590636907709,0.023750000000000257,7
CABKA,1.864,1.746,1.864,1.7,1.775,6.7583046964490325,2.908862222671236,0.035099999999999784,5
CABLE,32.04,32.61,32.61,32.04,32.325,-1.7479300827966888,0.0,-0.5700000000000024,2
CAF,97.0,52.5,103.92,51.45,84.69571428571429,84.76190476190476,26.884870635300384,9.09,7
CAMB,255.0,250.0,255.0,240.0,249.8,2.0,4.365563218558622,0.39999999999997726,5
CAP,124.05,127.16,127.16,121.7,123.96833333333332,-2.44573765335011,2.1714043267850163,-0.6471428571428588,6
CARM,17.24,16.94,17.26,16.74,17.06,1.770956316410845,1.149398207693101,0.07214285714285734,7
CAT31,118.98,112.22,118.98,112.0,115.25714285714285,6.023881661022995,2.1586605293111707,1.2385714285714247,7
CBDG,98.5,97.0,98.5,97.0,97.71428571428571,1.5463917525773196,0.7084373182936544,0.26785714285714335,7
CBE,700.0,696.9,700.0,696.9,699.1,0.4448270914047959,0.17466877112397683,0.5571428571429025,7
CBOT,3.62,3.62,3.65,3.61,3.6271428571428572,0.0,0.46179144936539046,0.0021428571428573056,7
CBR,96.0,96.0,96.0,96.0,96.0,0.0,0.0,4.7905812956903255e-15,3
CBSM,9.0,8.96,9.0,8.95,8.962857142857143,0.44642857142856185,0.19545007433224917,0.004642857142857704,7
CCEP,75.7,75.7,76.9,74.0,75.53999999999999,0.0,2.6705078595700593,0.15000000000000646,5
CCN,128.2,125.0,132.0,124.56,128.1942857142857,2.5599999999999907,2.6262948757882314,1.1371428571428646,7
CDA,22.25,20.5,22.5,20.5,21.532857142857143,8.536585365853659,4.13194085440798,0.3682142857142859,7
CDI,482.0,472.8,497.4,472.0,483.7142857142857,1.9458544839255476,2.86733035263753,1.892857142857162,7
CEN,62.4,60.6,62.4,60.6,61.91428571428571,2.970297029702966,0.8460248832991075,0.2571428571428585,7
CENER,10.6,10.54,10.84,10.38,10.584000000000001,0.5692599620493406,2.3900599389785797,0.0579999999999989,5
CFEB,8.6,9.28,9.28,8.6,8.928,-7.32758620689655,2.6609912224618335,-0.1580000000000012,5
CFI,1.76,3.06,3.06,1.76,2.2157142857142857,-42.48366013071895,13.85505008391531,-0.24035714285714305,7
CGM,10.65,10.75,10.8,10.65,10.715,-0.9302325581395315,1.4277644260409823,-0.01600000000000178,4
CHSR,7.0,15.572,15.572,7.0,10.4164,-55.047521191882865,27.36819877552274,-2.565400000000002,5
CIV,112.0,105.0,118.84,105.0,111.89714285714287,6.666666666666667,6.254335969300634,1.8142857142857212,7
CLA,1.782,1.584,1.782,1.584,1.6782857142857142,12.499999999999996,3.249710128821255,0.03149999999999996,7
CLARI,4.406,3.906,4.406,3.906,4.163571428571428,12.800819252432143,3.414122210553039,0.08882142857142881,7
CLEX,0.755,0.755,0.755,0.755,0.755,0.0,0.0,-2.0192986282408904e-16,2
CMBT,7.34,8.1,8.1,7.04,7.537999999999999,-9.382716049382713,4.802396257490522,-0.21600000000000072,5
CMCOM,4.514,4.66,4.66,4.51,4.5728,-3.133047210300427,1.4908251521077687,-0.03320000000000053,5
CMO,107.0,104.38,112.0,104.38,108.17142857142858,2.5100593983521793,3.7487999122339337,0.9278571428571429,7
CNDF,23.175,22.766,23.93,21.975,23.15514285714286,1.7965386980585192,4.304403483623082,0.20507142857142996,7
CO,0.614,0.508,0.614,0.508,0.5632857142857143,20.86614173228346,5.580243623382186,0.017285714285714293,7
COBS3,0.528,0.508,0.528,0.508,0.518,3.9370078740157513,0.0,0.01999999999999994,2
COFA,16.11,15.42,16.13,15.4,15.808571428571426,4.474708171206222,1.9823530133313287,0.1414285714285717,7
COFB,77.04,74.42,77.04,73.8,75.232,3.5205589895189524,1.1445665431268848,0.7489999999999932,5
COH,8.5,0.02,8.8,0.02,7.2,42400.0,19185.586725030462,1.2262857142857138,6
COLR,37.7,37.7,38.16,37.62,37.772000000000006,0.0,1.0831215520918156,-0.04800000000000216,5
COMB,264.0,259.0,264.0,252.0,258.4,1.9305019305019304,2.4067980266370608,0.8999999999999904,5
COTY,3.561,4.32,4.37,3.561,3.8453714285714287,-17.56944444444445,6.8808058728314325,-0.1290285714285713,7
COUR,121.0,121.0,121.0,121.0,121.0,0.0,0.0,-1.729998432734137e-14,5
COV,56.3,55.8,56.3,55.65,56.02285714285715,0.896057347670251,0.7270123321358581,0.05285714285714332,7
COVH,23.0,24.0,24.0,23.0,23.385714285714283,-4.166666666666666,0.9836911733604324,-0.1892857142857142,7
CPINV,12.56,12.2,12.56,12.2,12.364,2.9508196721311575,0.6037409834012527,0.09399999999999865,5
CRAP,139.0,143.0,147.98,133.0,141.73333333333332,-2.797202797202797,6.837842708750905,0.3348571428571462,6
CRAV,140.38,147.0,150.24,140.38,146.95999999999998,-4.5034013605442205,3.709390522179594,-0.272142857142852,7
CRBN,17.245,17.66,17.66,17.16,17.371000000000002,-2.3499433748584324,1.135920813394887,-0.10200000000000103,5
CRBP2,26.1,26.9,27.286,25.7,26.69928571428571,-2.973977695167276,3.438776516438134,-0.03378571428571331,7
CRI,10.7,11.52,11.52,10.7,11.06,-7.118055555555558,2.8532515735914123,-0.16571428571428543,7
CRLA,85.0,79.23,94.38,79.0,85.07142857142857,7.282594976650253,6.707253176210069,1.8517857142857155,7
CRLO,101.0,92.2,101.5,92.2,98.22142857142856,9.544468546637741,3.9194159548043923,1.5410714285714358,7
CROS,10.7,10.7,10.7,10.7,10.7,0.0,0.0,-1.5158880810511854e-15,5
CRSU,220.0,193.0,228.2,187.2,208.65,13.989637305699482,6.786059975864803,6.714285714285717,7
CRTO,123.0,120.0,124.74,116.5,122.05714285714285,2.5,3.5820931566123306,0.8764285714285709,7
CS,39.92,39.76,39.93,39.33,39.71142857142858,0.4024144869215385,0.869418410070293,0.04714285714286037,7
CTAC,3.28,3.33,3.34,3.28,3.31,-1.5015015015015094,0.6650113556702757,-0.014000000000000082,5
CTPNV,18.44,18.22,18.68,17.94,18.308,1.2074643249176862,2.6681675096120014,0.0859999999999991,5
CV,0.33,0.2,0.33,0.2,0.30400000000000005,65.0,32.49999999999999,0.02599999999999998,5
CVC,17.32,15.19,17.52,15.19,16.474,14.022383146807115,4.627518385368048,0.6359999999999987,5
CYAD,0.33,0.3,0.336,0.3,0.3137142857142857,10.000000000000009,6.490330036603913,0.003500000000000007,7
DBG,5.92,5.14,6.002,5.116,5.630571428571429,15.175097276264598,5.906523754281591,0.17257142857142865,7
DBV,1.582,1.48,1.59,1.48,1.5521428571428573,6.891891891891897,1.2636935988926448,0.017678571428571526,7
DEC,14.93,15.11,15.11,14.53,14.834999999999999,-1.1912640635340814,1.7699180673729162,-0.014464285714285147,7
DECB,2.12,2.11,2.12,2.075,2.0978000000000003,0.47393364928911047,1.1550928635651545,0.003599999999999849,5
DEEZR,1.185,1.19,1.216,1.16,1.1844285714285712,-0.4201680672268818,2.4133769933220965,-0.002392857142857124,7
DEME,130.6,125.6,132.4,125.6,128.48,3.9808917197452236,2.370233380229229,1.5599999999999967,5
DG,115.7,117.3,117.3,114.3,116.01714285714286,-1.3640238704177274,1.405859915701451,-0.08571428571428166,7
DGB,0.606,0.608,0.614,0.598,0.6068,-0.32894736842105293,1.961550349992807,0.0001999999999999392,5
DIE,184.3,160.3,187.9,160.15,174.35,14.971927635683095,6.151998681223567,7.574999999999987,5
DIEG,115.0,111.0,115.0,111.0,112.5,3.6036036036036037,2.7349067714476627,0.9999999999999738,4
DIM,174.5,174.16,175.78,173.76,174.64642857142854,0.1952227836472229,0.4108095532558369,0.2028571428571498,7
DISL,206.0,214.0,226.0,206.0,215.33333333333334,-3.7383177570093453,10.222666888711318,-4.000000000000005,3
DKUPL,28.2,26.2,28.5,26.2,27.27142857142857,7.633587786259542,4.173045314294317,0.3678571428571445,7
DPAM,935.0,976.0,980.0,906.0,946.2857142857143,-4.200819672131147,2.961395580713714,-11.321428571428584,7
DPT,0.0996,0.0994,0.1,0.0994,0.09974285714285713,0.20120724346075636,0.2665491425701131,7.142857142857844e-05,7
DSC2S,0.01,0.01,0.01,0.01,0.01,0.0,0.0,2.9768054391255247e-19,3
DSCW2,0.0025,0.0025,0.003,0.0025,0.0027,0.0,14.999999999999998,-5.000000000000031e-05,5
DSCW3,0.0015,0.0015,0.002,0.0015,0.0016999999999999997,0.0,23.935677693908453,-5.000000000000003e-05,5
DSFIR,83.8,82.22,84.08,81.62,82.748,1.921673558744829,1.6873318210825752,0.5219999999999929,5
DSY,26.84,27.38,27.38,26.57,26.915714285714284,-1.97224251278305,1.2950471175921965,-0.03392857142856991,7
EAPI,3.08,2.908,3.08,2.864,2.9802857142857144,5.9147180192572275,2.0042951565176623,0.030071428571428437,7
EAS2P,0.426,0.445,0.455,0.426,0.44320000000000004,-4.269662921348318,2.5157346961891767,-0.004800000000000013,5
EBUS,0.3198,0.296,0.3202,0.283,0.30228,8.040540540540537,5.872439030946239,0.008479999999999979,5
EC,184.0,180.0,184.0,178.0,180.87142857142857,2.2222222222222223,1.4974960251915572,0.8142857142857226,7
ECMPA,27.16,26.6,27.25,26.5,26.842000000000002,2.105263157894732,1.601110896483089,0.16699999999999646,5
ECONB,1.781,1.761,1.781,1.761,1.7711999999999999,1.135718341851222,0.814803796366291,0.0033999999999997674,5
ECT,9.66,9.66,9.66,9.65,9.656,0.0,0.08456725578908386,-0.0010000000000019162,5
EDEN,24.9,22.94,24.9,22.94,24.22,8.544027898866597,2.107982827427963,0.3014285714285714,7
EDI,10.7,10.7,10.7,10.7,10.7,0.0,0.0,-1.5158880810511854e-15,5
EEM,3.4,2.9,3.4,2.9,3.1857142857142855,17.24137931034483,9.439955491607018,0.022857142857143003,7
EFG,1.9,1.9,1.9,1.875,1.8907142857142858,0.0,0.6877892557652565,-0.00017857142857148796,7
EFI,0.192,0.192,0.192,0.192,0.19199999999999998,0.0,0.0,-1.4835769543093627e-17,6
EGR,0.33,0.33,0.33,0.33,0.33,0.0,0.0,-2.0457015480806135e-17,5
EIFF,4.89,4.7,5.16,4.7,4.882857142857143,4.04255319148935,3.5641898299262342,0.037499999999999874,7
EKI,3.21,3.15,3.33,3.135,3.2304285714285714,1.9047619047619067,3.1943587411270773,0.021535714285714342,7
EKOP,7.64,6.38,7.7,6.38,7.039999999999999,19.749216300940436,5.164892896651698,0.3639999999999997,5
EL,266.5,262.0,266.5,258.0,261.37142857142857,1.717557251908397,1.5859695688336106,0.6071428571428719,7
ELEC,154.5,153.0,154.6,149.0,153.08571428571426,0.9803921568627451,1.7906573423542849,0.4535714285714171,7
ELI,98.0,95.1,99.55,93.7,96.022,3.049421661409049,3.6883433666294225,1.1589999999999878,5
ELIOR,2.532,2.406,2.542,2.406,2.48,5.236907730673312,1.7399451317609882,0.02228571428571417,7
ELIS,23.48,23.38,23.48,23.08,23.345714285714283,0.4277159965782781,0.6828444828427634,0.03571428571428663,7
EMEIS,12.77,10.75,12.77,10.75,11.77142857142857,18.7906976744186,5.532634013568128,0.351785714285714,7
EN,36.68,36.44,36.735,35.64,36.402142857142856,0.6586169045005543,1.5518070090046898,0.10267857142857477,7
ENGI,17.86,17.786,17.895,17.57,17.730428571428572,0.41605757337230437,1.2926370496653847,0.017392857142857345,7
ENRGY,11.688,12.58,12.58,11.6,12.022,-7.090620031796497,3.717178761956307,-0.254200000000001,5
ENVI,7.42,7.52,7.82,7.32,7.523999999999999,-1.3297872340425485,4.333361530528513,-0.041999999999999794,5
ENX,142.6,140.9,142.6,138.7,140.90714285714287,1.2065294535131217,1.1308355191527966,0.36785714285713933,7
EOS,1.145,1.15,1.16,1.135,1.147857142857143,-0.4347826086956429,1.0097493023271795,0.0003571428571429284,7
EQS,46.35,44.6,46.35,43.7,45.33642857142858,3.9237668161434973,2.744153575208913,0.31714285714285917,7
ERA,50.5,49.06,51.5,48.58,50.191428571428574,2.9351814105177287,2.297293504275597,0.4221428571428603,7
ERF,65.16,63.92,65.16,62.86,64.23714285714286,1.9399249061326576,1.7354807639792185,0.22857142857142823,7
ES,98.0,97.6,100.3,97.26,98.25857142857141,0.40983606557377633,2.1633474740051084,0.17892857142857352,7
ETL,3.12,2.85,3.12,2.83,2.990142857142857,9.473684210526317,3.00040869011051,0.057214285714285995,7
EVS,34.68,33.4,34.68,33.35,33.798,3.832335329341321,1.2736211877955992,0.3399999999999966,5
EXA,108.4,102.4,118.4,100.6,108.68571428571428,5.859375,5.3293903998925245,2.3000000000000056,7
EXE,39.8,37.7,40.1,37.7,39.214285714285715,5.570291777188313,1.7902868340248728,0.34285714285714103,7
EXENS,39.35,37.4,39.9,36.64,38.512857142857136,5.213903743315516,2.823357177804081,0.5007142857142858,7
EXM,9.81,18.57,18.57,9.81,13.38,-47.172859450726975,22.886322752797316,-2.5720000000000014,5
EXO,85.6,83.3,86.2,83.3,84.92999999999999,2.761104441776707,1.2593725757155836,0.5999999999999942,5
EXPL,193.0,190.0,194.0,190.0,192.5142857142857,1.5789473684210527,0.684217996388144,0.435714285714292,7
FAGR,20.8,21.06,21.06,20.8,20.912,-1.2345679012345585,0.22563317701216296,-0.07200000000000245,5
FAST,21.0,21.1,21.1,20.55,20.842,-0.47393364928910625,1.941092737543263,0.02400000000000033,5
FCMC,1500.0,1570.0,1570.0,1500.0,1516.6666666666667,-4.45859872611465,1.725795683527151,-9.714285714285642,6
FDE,28.8,27.1,29.5,25.7,27.981428571428573,6.273062730627303,5.863339098495781,0.5367857142857145,7
FDJU,27.8,28.3,28.3,27.24,27.72857142857143,-1.76678445229682,1.6012776504633979,-0.06714285714285648,7
FER,46.82,47.79,47.79,46.04,46.922,-2.029713329148355,1.8578887688792676,-0.19000000000000328,5
FERGR,8.76,8.4,8.81,8.4,8.581999999999999,4.2857142857142785,1.8077865528664987,0.10899999999999935,5
FFARM,4.67,4.476,4.67,4.435,4.510249999999999,4.3342269883824835,3.3257946103180362,0.05569999999999942,4
FGA,10.05,9.16,10.05,9.16,9.655000000000001,9.716157205240181,2.1149624604457764,0.19457142857142856,6
FGR,109.75,109.66,109.75,105.1,107.53142857142856,0.08207185847164274,2.578728489847862,-0.05892857142856831,7
FII,43.3,40.46,45.58,40.0,43.111428571428576,7.019278299555107,5.121839821026563,0.7314285714285711,7
FINM,0.19,0.19,0.19,0.19,0.19,0.0,0.0,-8.822622713988254e-18,5
FIPP,0.125,0.113,0.125,0.113,0.11471428571428573,10.61946902654867,4.335380075722437,0.0012857142857142924,7
FLOB,656.0,676.0,676.0,655.0,667.6,-2.9585798816568047,2.877548123783781,-4.100000000000008,5
FLOW,25.36,25.08,25.36,25.04,25.156,1.1164274322169105,0.3467436038465737,0.07399999999999829,5
